trial_numbers,cue_time in s,M1_L_rewards,M1_L_beambreak_time in s,M1_L_reward time in s,M2_R_rewards,M2_R_beambreak_time in s,M2_R_reward time in s,M1_L_beambreak_time,M1_L_reward time,M2_R_beambreak_time,M2_R_reward time,cue_time
,20230718151111672179,0,,,1,20230718151112677133,202307181511327,1689718293.7065089,,1689718272.6771326,1689718292.7026489,1689718271.6721795
,20230718151138829229,1,20230718151145839197,202307181512058,1,,202307181511327,1689718305.8391972,1689718325.8625848,1689718326.8661284,1689718292.7026489,1689718298.829229
,20230718151216993376,1,,202307181512058,2,20230718151219999183,202307181512400,1689718361.0178897,1689718325.8625848,1689718339.999183,1689718360.014425,1689718336.9933758
