,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M3M4,,,False,,0 days 00:00:00.000912,2023-08-18 12:15:24.000912,,
1,M3M4,,,False,,0 days 00:00:42.000663,2023-08-18 12:16:06.000663,,
2,M3M4,,,False,,0 days 00:01:23.000250,2023-08-18 12:16:47.000250,,
3,M3M4,,1.000003,False,,0 days 00:02:04.000399,2023-08-18 12:17:28.000399,,1.000001
4,M3M4,,,False,,0 days 00:02:25.000601,2023-08-18 12:17:49.000601,,
5,M3M4,,,False,,0 days 00:03:06.000756,2023-08-18 12:18:30.000756,,
6,M3M4,,,False,,0 days 00:03:47.000920,2023-08-18 12:19:11.000920,,
7,M3M4,,,False,,0 days 00:04:29.000930,2023-08-18 12:19:53.000930,,
8,M3M4,,1.000005,False,,0 days 00:05:10.000262,2023-08-18 12:20:34.000262,,1.000038
9,M3M4,1.000003,,False,,0 days 00:05:31.000470,2023-08-18 12:20:55.000470,1.00003,
10,M3M4,,,False,,0 days 00:06:02.000674,2023-08-18 12:21:26.000674,,
11,M3M4,1.000003,,False,,0 days 00:06:43.000848,2023-08-18 12:22:07.000848,1.000052,
12,M3M4,1.000038,,False,,0 days 00:07:15.000650,2023-08-18 12:22:39.000650,1.00035,
13,M3M4,4.00006,1.000003,True,3.0000570000000004,0 days 00:07:46.000281,2023-08-18 12:23:10.000281,4.000019,1.000019
14,M3M4,,,False,,0 days 00:08:00.000505,2023-08-18 12:23:24.000505,,
15,M3M4,,1.000006,False,,0 days 00:08:41.000676,2023-08-18 12:24:05.000676,,1.000024
16,M3M4,,,False,,0 days 00:09:02.000877,2023-08-18 12:24:26.000877,,
17,M3M4,,,False,,0 days 00:09:44.000462,2023-08-18 12:25:08.000462,,
18,M3M4,,,False,,0 days 00:10:25.000196,2023-08-18 12:25:49.000196,,
19,M3M4,,,False,,0 days 00:11:06.000361,2023-08-18 12:26:30.000361,,
20,M3M4,3.000007,,False,,0 days 00:11:47.000531,2023-08-18 12:27:11.000531,2.999969,
21,M3M4,,,False,,0 days 00:12:18.000726,2023-08-18 12:27:42.000726,,
22,M3M4,7.00001,,False,,0 days 00:12:59.000896,2023-08-18 12:28:23.000896,7.000004,
23,M3M4,,6.000009,False,,0 days 00:13:31.000111,2023-08-18 12:28:55.000111,,6.000889
24,M3M4,,1.000004,False,,0 days 00:13:52.000310,2023-08-18 12:29:16.000310,,0.99999
25,M3M4,,,False,,0 days 00:14:13.000507,2023-08-18 12:29:37.000507,,
26,M3M4,,,False,,0 days 00:14:54.000674,2023-08-18 12:30:18.000674,,
27,M3M4,,,False,,0 days 00:15:35.000847,2023-08-18 12:30:59.000847,,
28,M3M4,1.000051,4.000659,True,3.0006079999999997,0 days 00:16:17.000225,2023-08-18 12:31:41.000225,0.999775,4.000775
29,M3M4,,1.000009,False,,0 days 00:16:31.000262,2023-08-18 12:31:55.000262,,1.000038
30,M3M4,,1.000003,False,,0 days 00:16:52.000477,2023-08-18 12:32:16.000477,,1.000023
31,M3M4,2.000059,1.000003,True,1.0000559999999998,0 days 00:17:13.000662,2023-08-18 12:32:37.000662,2.000038,1.000038
32,M3M4,,1.000004,False,,0 days 00:17:25.000890,2023-08-18 12:32:49.000890,,1.00001
33,M3M4,,,False,,0 days 00:17:47.000919,2023-08-18 12:33:11.000919,,
34,M3M4,,2.000004,False,,0 days 00:18:28.000251,2023-08-18 12:33:52.000251,,2.000049
35,M3M4,,,False,,0 days 00:18:49.000434,2023-08-18 12:34:13.000434,,
36,M3M4,,1.000003,False,,0 days 00:19:30.000593,2023-08-18 12:34:54.000593,,1.000007
37,M3M4,,1.000004,False,,0 days 00:19:51.000782,2023-08-18 12:35:15.000782,,1.000018
38,M3M4,,1.000003,False,,0 days 00:20:12.000967,2023-08-18 12:35:36.000967,,1.999033
39,M3M4,4.000009,10.000074,True,6.000064999999999,0 days 00:20:34.000159,2023-08-18 12:35:58.000159,4.000041,10.000041
40,M3M4,,2.000004,False,,0 days 00:20:54.000391,2023-08-18 12:36:18.000391,,2.000009
41,M3M4,,1.000005,False,,0 days 00:21:15.000577,2023-08-18 12:36:39.000577,,1.000023
42,M3M4,,,False,,0 days 00:21:36.000775,2023-08-18 12:37:00.000775,,
43,M3M4,,,False,,0 days 00:22:17.000937,2023-08-18 12:37:41.000937,,
44,M3M4,,,False,,0 days 00:22:59.000109,2023-08-18 12:38:23.000109,,
45,M3M4,,4.000008,False,,0 days 00:23:40.000277,2023-08-18 12:39:04.000277,,4.000023
46,M3M4,1.000004,,False,,0 days 00:24:01.000479,2023-08-18 12:39:25.000479,1.000021,
47,M3M4,,6.000009,False,,0 days 00:24:32.000687,2023-08-18 12:39:56.000687,,6.000013
48,M3M4,,,False,,0 days 00:24:53.000892,2023-08-18 12:40:17.000892,,
49,M3M4,,,False,,0 days 00:25:35.000518,2023-08-18 12:40:59.000518,,
50,M3M4,8.000065,4.000006,True,4.000058999999999,0 days 00:26:16.000204,2023-08-18 12:41:40.000204,8.000096,3.999996
51,M3M4,3.000006,5.000064,True,2.000058,0 days 00:26:34.000448,2023-08-18 12:41:58.000448,3.000052,5.000152
52,M3M4,,,False,,0 days 00:26:49.000720,2023-08-18 12:42:13.000720,,
53,M3M4,,,False,,0 days 00:27:30.000858,2023-08-18 12:42:54.000858,,
54,M3M4,1.000036,,False,,0 days 00:28:12.000266,2023-08-18 12:43:36.000266,0.999734,
55,M3M4,,10.000013,False,,0 days 00:28:43.000230,2023-08-18 12:44:07.000230,,9.99997
56,M3M4,2.000005,,False,,0 days 00:29:04.000436,2023-08-18 12:44:28.000436,1.999964,
57,M3M4,7.00001,,False,,0 days 00:29:35.000642,2023-08-18 12:44:59.000642,7.000058,
58,M3M4,1.000003,,False,,0 days 00:30:06.000832,2023-08-18 12:45:30.000832,0.999968,
59,M3M4,1.000035,,False,,0 days 00:30:38.000443,2023-08-18 12:46:02.000443,1.000557,
60,M3M4,,,False,,0 days 00:31:09.000247,2023-08-18 12:46:33.000247,,
61,M3M4,1.000004,,False,,0 days 00:31:50.000425,2023-08-18 12:47:14.000425,0.999975,
62,M3M4,,,False,,0 days 00:32:21.000637,2023-08-18 12:47:45.000637,,
63,M3M4,,,False,,0 days 00:33:02.000801,2023-08-18 12:48:26.000801,,
64,M3M4,,2.000004,False,,0 days 00:33:43.000968,2023-08-18 12:49:07.000968,,2.999032
65,M3M4,,,False,,0 days 00:34:05.000181,2023-08-18 12:49:29.000181,,
66,M3M4,,,False,,0 days 00:34:46.000353,2023-08-18 12:50:10.000353,,
67,M3M4,8.000011,,False,,0 days 00:35:27.000531,2023-08-18 12:50:51.000531,7.999969,
68,M3M4,,,False,,0 days 00:35:58.000751,2023-08-18 12:51:22.000751,,
69,M3M4,3.000006,,False,,0 days 00:36:39.000927,2023-08-18 12:52:03.000927,2.999973,
70,M3M4,10.000013,,False,,0 days 00:37:11.000133,2023-08-18 12:52:35.000133,10.000067,
71,M3M4,,5.000008,False,,0 days 00:37:42.000339,2023-08-18 12:53:06.000339,,5.000061
72,M3M4,,,False,,0 days 00:38:03.000539,2023-08-18 12:53:27.000539,,
73,M3M4,,,False,,0 days 00:38:44.000700,2023-08-18 12:54:08.000700,,
74,M3M4,,,False,,0 days 00:39:25.000853,2023-08-18 12:54:49.000853,,
75,M3M4,,,False,,0 days 00:40:07.000356,2023-08-18 12:55:31.000356,,
76,M3M4,,1.000006,False,,0 days 00:40:48.000213,2023-08-18 12:56:12.000213,,0.999987
77,M3M4,,2.000006,False,,0 days 00:41:09.000423,2023-08-18 12:56:33.000423,,1.999977
78,M3M4,,,False,,0 days 00:41:30.000627,2023-08-18 12:56:54.000627,,
79,M3M4,,2.000004,False,,0 days 00:42:11.000811,2023-08-18 12:57:35.000811,,1.999989
80,M3M4,,,False,,0 days 00:42:33.000271,2023-08-18 12:57:57.000271,,
81,M3M4,,,False,,0 days 00:43:14.000208,2023-08-18 12:58:38.000208,,
82,M3M4,,,False,,0 days 00:43:55.000357,2023-08-18 12:59:19.000357,,
83,M3M4,,,False,,0 days 00:44:36.000531,2023-08-18 13:00:00.000531,,
84,M3M4,,,False,,0 days 00:45:17.000686,2023-08-18 13:00:41.000686,,
85,M3M4,,,False,,0 days 00:45:58.000850,2023-08-18 13:01:22.000850,,
86,M3M4,,,False,,0 days 00:46:40.000179,2023-08-18 13:02:04.000179,,
