,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,2.000005,False,,0 days 00:00:05.000382,2023-09-13 11:43:11.000382,,2.000018
1,M5M6,,8.000011,False,,0 days 00:00:56.000624,2023-09-13 11:44:02.000624,,8.000076
2,M5M6,12.000081,1.000003,True,11.000078,0 days 00:01:47.000845,2023-09-13 11:44:53.000845,12.000055,1.000055
3,M5M6,,2.000005,False,,0 days 00:02:39.000134,2023-09-13 11:45:45.000134,,2.000066
4,M5M6,,13.000016,False,,0 days 00:03:30.000335,2023-09-13 11:46:36.000335,,13.000065
5,M5M6,,1.000003,False,,0 days 00:04:21.000555,2023-09-13 11:47:27.000555,,1.000045
6,M5M6,,1.000005,False,,0 days 00:05:12.000778,2023-09-13 11:48:18.000778,,1.000022
7,M5M6,,,False,,0 days 00:06:04.000937,2023-09-13 11:49:10.000937,,
8,M5M6,,,False,,0 days 00:06:55.000145,2023-09-13 11:50:01.000145,,
9,M5M6,,,False,,0 days 00:07:46.000306,2023-09-13 11:50:52.000306,,
10,M5M6,,2.000005,False,,0 days 00:08:37.000453,2023-09-13 11:51:43.000453,,2.000047
11,M5M6,10.000081,1.000007,True,9.000074,0 days 00:09:28.000689,2023-09-13 11:52:34.000689,10.000111,1.000011
12,M5M6,,2.000006,False,,0 days 00:10:19.000961,2023-09-13 11:53:25.000961,,2.999039
13,M5M6,12.00008,8.000011,True,4.000069,0 days 00:11:11.000183,2023-09-13 11:54:17.000183,12.000117,8.000017
14,M5M6,,1.000004,False,,0 days 00:12:02.000463,2023-09-13 11:55:08.000463,,1.000037
15,M5M6,,14.000018,False,,0 days 00:12:53.000699,2023-09-13 11:55:59.000699,,14.000001
16,M5M6,1.000003,4.000071,True,3.000068,0 days 00:13:44.000915,2023-09-13 11:56:50.000915,0.999985,4.999085
17,M5M6,,1.000003,False,,0 days 00:14:36.000189,2023-09-13 11:57:42.000189,,1.000011
18,M5M6,,1.000005,False,,0 days 00:15:27.000418,2023-09-13 11:58:33.000418,,0.999982
19,M5M6,,3.000005,False,,0 days 00:16:18.000636,2023-09-13 11:59:24.000636,,3.000064
20,M5M6,,,False,,0 days 00:17:09.000860,2023-09-13 12:00:15.000860,,
21,M5M6,,5.000087,False,,0 days 00:18:01.000292,2023-09-13 12:01:07.000292,,5.000708
22,M5M6,,11.000014,False,,0 days 00:18:52.000270,2023-09-13 12:01:58.000270,,11.00003
23,M5M6,,1.000003,False,,0 days 00:19:43.000492,2023-09-13 12:02:49.000492,,1.000008
24,M5M6,,1.000004,False,,0 days 00:20:34.000719,2023-09-13 12:03:40.000719,,0.999981
25,M5M6,,5.000007,False,,0 days 00:21:25.000940,2023-09-13 12:04:31.000940,,5.99906
26,M5M6,,1.000005,False,,0 days 00:22:17.000155,2023-09-13 12:05:23.000155,,1.000045
27,M5M6,,1.000004,False,,0 days 00:23:08.000377,2023-09-13 12:06:14.000377,,1.000023
28,M5M6,,1.000003,False,,0 days 00:23:59.000602,2023-09-13 12:07:05.000602,,0.999998
29,M5M6,,1.000004,False,,0 days 00:24:50.000827,2023-09-13 12:07:56.000827,,0.999973
30,M5M6,1.000035,,False,,0 days 00:25:42.000483,2023-09-13 12:08:48.000483,1.000517,
31,M5M6,,,False,,0 days 00:26:33.000268,2023-09-13 12:09:39.000268,,
32,M5M6,,2.000005,False,,0 days 00:27:24.000427,2023-09-13 12:10:30.000427,,1.999973
