,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M1M2,,,False,,0 days 00:00:00.000244,2023-07-18 14:40:45.000244,,
1,M1M2,,1.000004,False,,0 days 00:00:31.000417,2023-07-18 14:41:16.000417,,0.999983
2,M1M2,,,False,,0 days 00:00:52.000551,2023-07-18 14:41:37.000551,,
3,M1M2,,,False,,0 days 00:01:23.000714,2023-07-18 14:42:08.000714,,
4,M1M2,,,False,,0 days 00:01:54.000883,2023-07-18 14:42:39.000883,,
5,M1M2,5.000102,,False,,0 days 00:02:26.000447,2023-07-18 14:43:11.000447,4.999553,
6,M1M2,5.000007,9.00005,True,4.000043,0 days 00:02:52.000245,2023-07-18 14:43:37.000245,4.999955,9.000055
7,M1M2,,,False,,0 days 00:03:06.000472,2023-07-18 14:43:51.000472,,
8,M1M2,,,False,,0 days 00:03:37.000626,2023-07-18 14:44:22.000626,,
9,M1M2,,,False,,0 days 00:04:08.000783,2023-07-18 14:44:53.000783,,
10,M1M2,,,False,,0 days 00:04:39.000936,2023-07-18 14:45:24.000936,,
11,M1M2,,,False,,0 days 00:05:11.000998,2023-07-18 14:45:56.000998,,
12,M1M2,,,False,,0 days 00:05:42.000256,2023-07-18 14:46:27.000256,,
13,M1M2,,6.000008,False,,0 days 00:06:13.000540,2023-07-18 14:46:58.000540,,5.99996
14,M1M2,4.000008,,False,,0 days 00:06:34.000710,2023-07-18 14:47:19.000710,3.99999,
15,M1M2,,1.000003,False,,0 days 00:07:00.000902,2023-07-18 14:47:45.000902,,0.999998
16,M1M2,,10.000137,False,,0 days 00:07:22.000859,2023-07-18 14:48:07.000859,,10.000141
17,M1M2,,,False,,0 days 00:07:43.000292,2023-07-18 14:48:28.000292,,
18,M1M2,,,False,,0 days 00:08:14.000452,2023-07-18 14:48:59.000452,,
19,M1M2,,,False,,0 days 00:08:45.000672,2023-07-18 14:49:30.000672,,
20,M1M2,,,False,,0 days 00:09:16.000845,2023-07-18 14:50:01.000845,,
21,M1M2,,,False,,0 days 00:09:48.000595,2023-07-18 14:50:33.000595,,
22,M1M2,1.000003,,False,,0 days 00:10:19.000157,2023-07-18 14:51:04.000157,1.000843,
23,M1M2,,,False,,0 days 00:10:45.000341,2023-07-18 14:51:30.000341,,
24,M1M2,,3.000005,False,,0 days 00:11:16.000522,2023-07-18 14:52:01.000522,,2.999978
25,M1M2,,,False,,0 days 00:11:37.000685,2023-07-18 14:52:22.000685,,
26,M1M2,9.000012,,False,,0 days 00:12:08.000855,2023-07-18 14:52:53.000855,9.000045,
27,M1M2,,,False,,0 days 00:12:35.000432,2023-07-18 14:53:20.000432,,
28,M1M2,,,False,,0 days 00:13:06.000190,2023-07-18 14:53:51.000190,,
29,M1M2,,,False,,0 days 00:13:37.000346,2023-07-18 14:54:22.000346,,
30,M1M2,,,False,,0 days 00:14:08.000506,2023-07-18 14:54:53.000506,,
31,M1M2,,15.000018,False,,0 days 00:14:39.000653,2023-07-18 14:55:24.000653,,15.000047
32,M1M2,,1.000003,False,,0 days 00:15:00.000837,2023-07-18 14:55:45.000837,,0.999963
33,M1M2,,,False,,0 days 00:15:22.000318,2023-07-18 14:56:07.000318,,
34,M1M2,,,False,,0 days 00:15:53.000185,2023-07-18 14:56:38.000185,,
35,M1M2,,,False,,0 days 00:16:24.000360,2023-07-18 14:57:09.000360,,
36,M1M2,,,False,,0 days 00:16:55.000515,2023-07-18 14:57:40.000515,,
