,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,9.0001,5.0,True,4.0001,0 days 00:00:00.000200,2023-07-13 09:47:34.000200,9.0002,5.0001
1,M5M6,,,False,,0 days 00:00:14.000500,2023-07-13 09:47:48.000500,,
2,M5M6,,,False,,0 days 00:00:45.000600,2023-07-13 09:48:19.000600,,
3,M5M6,9.0,5.0,True,4.0,0 days 00:01:16.000800,2023-07-13 09:48:50.000800,9.0001,5.0
4,M5M6,,,False,,0 days 00:01:31,2023-07-13 09:49:05.000000,,
5,M5M6,4.9992,4.0,True,0.9992000000000001,0 days 00:02:02.000100,2023-07-13 09:49:36.000100,4.9993,3.9992
6,M5M6,,1.0,False,,0 days 00:02:12.000400,2023-07-13 09:49:46.000400,,1.0
7,M5M6,,,False,,0 days 00:02:33.000600,2023-07-13 09:50:07.000600,,
8,M5M6,,,False,,0 days 00:03:04.000800,2023-07-13 09:50:38.000800,,
9,M5M6,,,False,,0 days 00:03:35.000900,2023-07-13 09:51:09.000900,,
10,M5M6,,,False,,0 days 00:04:07.000100,2023-07-13 09:51:41.000100,,
11,M5M6,,,False,,0 days 00:04:38.000200,2023-07-13 09:52:12.000200,,
12,M5M6,13.0001,6.0,True,7.0001,0 days 00:05:09.000300,2023-07-13 09:52:43.000300,13.0002,6.0001
13,M5M6,,,False,,0 days 00:05:27.000600,2023-07-13 09:53:01.000600,,
14,M5M6,,2.0,False,,0 days 00:05:58.000700,2023-07-13 09:53:32.000700,,2.0001
15,M5M6,,,False,,0 days 00:06:19.000900,2023-07-13 09:53:53.000900,,
16,M5M6,,8.0,False,,0 days 00:06:51.000100,2023-07-13 09:54:25.000100,,8.0
17,M5M6,,1.0,False,,0 days 00:07:12.000300,2023-07-13 09:54:46.000300,,1.0
18,M5M6,,,False,,0 days 00:07:33.000500,2023-07-13 09:55:07.000500,,
19,M5M6,,1.0,False,,0 days 00:08:04.000600,2023-07-13 09:55:38.000600,,1.0001
20,M5M6,,4.0,False,,0 days 00:08:25.000800,2023-07-13 09:55:59.000800,,4.0001
21,M5M6,,,False,,0 days 00:08:47,2023-07-13 09:56:21.000000,,
22,M5M6,3.9992,,False,,0 days 00:09:18.000100,2023-07-13 09:56:52.000100,3.9992,
23,M5M6,14.0001,8.0,True,6.0001,0 days 00:09:44.000400,2023-07-13 09:57:18.000400,14.0001,8.0
24,M5M6,1.0,1.0001,True,9.999999999998899e-05,0 days 00:10:03.000600,2023-07-13 09:57:37.000600,1.0001,1.0001
25,M5M6,4.0,,False,,0 days 00:10:09.000800,2023-07-13 09:57:43.000800,4.0001,
26,M5M6,11.0,13.001,True,2.0009999999999994,0 days 00:10:36,2023-07-13 09:58:10.000000,11.001,13.0002
27,M5M6,1.0,1.0,True,0.0,0 days 00:10:54.000300,2023-07-13 09:58:28.000300,1.0,1.0001
28,M5M6,,1.0,False,,0 days 00:11:00.000500,2023-07-13 09:58:34.000500,,1.0001
29,M5M6,,,False,,0 days 00:11:21.000700,2023-07-13 09:58:55.000700,,
30,M5M6,3.0,1.0,True,2.0,0 days 00:11:52.000900,2023-07-13 09:59:26.000900,3.9991,1.0
31,M5M6,1.0,11.9992,True,10.9992,0 days 00:12:01.000100,2023-07-13 09:59:35.000100,1.0,11.9992
32,M5M6,,1.0,False,,0 days 00:12:18.000300,2023-07-13 09:59:52.000300,,1.0001
33,M5M6,12.0001,1.0,True,11.0001,0 days 00:12:39.000500,2023-07-13 10:00:13.000500,12.0002,1.0001
34,M5M6,,5.0,False,,0 days 00:12:56.000800,2023-07-13 10:00:30.000800,,5.0001
35,M5M6,7.0,,False,,0 days 00:13:18,2023-07-13 10:00:52.000000,7.001,
36,M5M6,,,False,,0 days 00:13:44.000200,2023-07-13 10:01:18.000200,,
37,M5M6,,,False,,0 days 00:14:15.000300,2023-07-13 10:01:49.000300,,
38,M5M6,,,False,,0 days 00:14:46.000500,2023-07-13 10:02:20.000500,,
39,M5M6,7.0,,False,,0 days 00:15:17.000600,2023-07-13 10:02:51.000600,7.0001,
40,M5M6,,,False,,0 days 00:15:43.000800,2023-07-13 10:03:17.000800,,
41,M5M6,,5.0,False,,0 days 00:16:15.000100,2023-07-13 10:03:49.000100,,4.9992
42,M5M6,,5.0,False,,0 days 00:16:36.000300,2023-07-13 10:04:10.000300,,5.0001
43,M5M6,,,False,,0 days 00:16:57.000500,2023-07-13 10:04:31.000500,,
44,M5M6,4.0,,False,,0 days 00:17:28.000600,2023-07-13 10:05:02.000600,4.0001,
45,M5M6,,,False,,0 days 00:17:54.000800,2023-07-13 10:05:28.000800,,
46,M5M6,,1.0,False,,0 days 00:18:25.000900,2023-07-13 10:05:59.000900,,1.9991
47,M5M6,,15.0,False,,0 days 00:18:47.000100,2023-07-13 10:06:21.000100,,14.9992
48,M5M6,9.0,,False,,0 days 00:19:08.000300,2023-07-13 10:06:42.000300,9.0001,
49,M5M6,1.0,1.0001,True,9.999999999998899e-05,0 days 00:19:34.000500,2023-07-13 10:07:08.000500,1.0001,1.0001
50,M5M6,,1.0,False,,0 days 00:19:40.000700,2023-07-13 10:07:14.000700,,1.0001
51,M5M6,,1.0,False,,0 days 00:20:01.000900,2023-07-13 10:07:35.000900,,1.9991
52,M5M6,,1.0,False,,0 days 00:20:23.000100,2023-07-13 10:07:57.000100,,0.9992
53,M5M6,,11.0,False,,0 days 00:20:44.000300,2023-07-13 10:08:18.000300,,11.0001
54,M5M6,,1.0,False,,0 days 00:21:05.000500,2023-07-13 10:08:39.000500,,1.0001
