,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,14.000019,False,,0 days 00:00:05.000954,2023-09-18 10:43:13.000954,,14.999046
1,M5M6,4.000007,13.000081,True,9.000074,0 days 00:00:57.000257,2023-09-18 10:44:05.000257,4.000043,13.000143
2,M5M6,,9.000012,False,,0 days 00:01:48.000572,2023-09-18 10:44:56.000572,,9.000028
3,M5M6,,3.000008,False,,0 days 00:02:39.000839,2023-09-18 10:45:47.000839,,3.000061
4,M5M6,,,False,,0 days 00:03:31.000101,2023-09-18 10:46:39.000101,,
5,M5M6,1.000005,8.000078,True,7.000073,0 days 00:04:22.000294,2023-09-18 10:47:30.000294,1.000006,8.000106
6,M5M6,,3.000006,False,,0 days 00:05:13.000622,2023-09-18 10:48:21.000622,,2.999978
7,M5M6,1.000004,10.000079,True,9.000074999999999,0 days 00:06:04.000879,2023-09-18 10:49:12.000879,1.000021,10.999121
8,M5M6,,1.000004,False,,0 days 00:06:56.000196,2023-09-18 10:50:04.000196,,1.000004
9,M5M6,,,False,,0 days 00:07:47.000459,2023-09-18 10:50:55.000459,,
10,M5M6,,1.000004,False,,0 days 00:08:38.000664,2023-09-18 10:51:46.000664,,1.000036
11,M5M6,14.000046,6.00001,True,8.000036,0 days 00:09:29.000924,2023-09-18 10:52:37.000924,13.999076,6.999076
12,M5M6,,1.000004,False,,0 days 00:10:21.000255,2023-09-18 10:53:29.000255,,1.000045
13,M5M6,,15.00002,False,,0 days 00:11:12.000509,2023-09-18 10:54:20.000509,,14.999991
14,M5M6,,8.000011,False,,0 days 00:12:03.000776,2023-09-18 10:55:11.000776,,8.000024
15,M5M6,,2.00005,False,,0 days 00:12:55.000287,2023-09-18 10:56:03.000287,,2.000713
16,M5M6,,1.000006,False,,0 days 00:13:46.000292,2023-09-18 10:56:54.000292,,1.000008
17,M5M6,,1.000003,False,,0 days 00:14:37.000558,2023-09-18 10:57:45.000558,,1.000042
18,M5M6,,4.000007,False,,0 days 00:15:28.000793,2023-09-18 10:58:36.000793,,4.000007
19,M5M6,,,False,,0 days 00:16:20.000328,2023-09-18 10:59:28.000328,,
20,M5M6,,3.000007,False,,0 days 00:17:11.000215,2023-09-18 11:00:19.000215,,2.999985
21,M5M6,,1.000003,False,,0 days 00:18:02.000479,2023-09-18 11:01:10.000479,,1.000021
22,M5M6,,1.000004,False,,0 days 00:18:53.000723,2023-09-18 11:02:01.000723,,0.999977
23,M5M6,,1.000005,False,,0 days 00:19:44.000970,2023-09-18 11:02:52.000970,,1.99903
24,M5M6,,4.000006,False,,0 days 00:20:36.000257,2023-09-18 11:03:44.000257,,4.000043
25,M5M6,,1.000004,False,,0 days 00:21:27.000524,2023-09-18 11:04:35.000524,,0.999976
26,M5M6,,1.000004,False,,0 days 00:22:18.000767,2023-09-18 11:05:26.000767,,1.000033
27,M5M6,,1.000033,False,,0 days 00:23:10.000241,2023-09-18 11:06:18.000241,,0.999759
28,M5M6,,,False,,0 days 00:24:01.000275,2023-09-18 11:07:09.000275,,
29,M5M6,,,False,,0 days 00:24:52.000454,2023-09-18 11:08:00.000454,,
30,M5M6,,,False,,0 days 00:25:43.000645,2023-09-18 11:08:51.000645,,
31,M5M6,,10.000013,False,,0 days 00:26:34.000836,2023-09-18 11:09:42.000836,,10.000064
32,M5M6,10.00008,1.000004,True,9.000076,0 days 00:27:26.000128,2023-09-18 11:10:34.000128,10.000072,1.000872
33,M5M6,2.000005,,False,,0 days 00:28:17.000454,2023-09-18 11:11:25.000454,2.000046,
34,M5M6,1.000004,,False,,0 days 00:29:08.000748,2023-09-18 11:12:16.000748,1.000052,
35,M5M6,1.000037,,False,,0 days 00:30:00.000264,2023-09-18 11:13:08.000264,0.999736,
36,M5M6,4.000007,,False,,0 days 00:30:51.000290,2023-09-18 11:13:59.000290,4.00001,
37,M5M6,,,False,,0 days 00:31:42.000549,2023-09-18 11:14:50.000549,,
38,M5M6,,,False,,0 days 00:32:33.000729,2023-09-18 11:15:41.000729,,
39,M5M6,1.000004,12.999233,True,11.999229,0 days 00:33:24.000935,2023-09-18 11:16:32.000935,1.999065,12.999065
40,M5M6,,1.000004,False,,0 days 00:34:16.000264,2023-09-18 11:17:24.000264,,1.000036
41,M5M6,,1.000004,False,,0 days 00:35:07.000531,2023-09-18 11:18:15.000531,,0.999969
42,M5M6,,,False,,0 days 00:35:58.000791,2023-09-18 11:19:06.000791,,
43,M5M6,,1.000348,False,,0 days 00:36:50.000536,2023-09-18 11:19:58.000536,,0.999464
44,M5M6,,1.000004,False,,0 days 00:37:41.000255,2023-09-18 11:20:49.000255,,1.000045
45,M5M6,,1.000003,False,,0 days 00:38:32.000522,2023-09-18 11:21:40.000522,,0.999978
46,M5M6,,1.000004,False,,0 days 00:39:23.000776,2023-09-18 11:22:31.000776,,1.000024
47,M5M6,9.999739,1.000033,True,8.999706,0 days 00:40:15.000376,2023-09-18 11:23:23.000376,10.000624,1.000624
48,M5M6,1.000004,,False,,0 days 00:41:06.000363,2023-09-18 11:24:14.000363,1.000037,
49,M5M6,,,False,,0 days 00:41:57.000609,2023-09-18 11:25:05.000609,,
50,M5M6,,,False,,0 days 00:42:48.000803,2023-09-18 11:25:56.000803,,
51,M5M6,,9.999388,False,,0 days 00:43:39.000991,2023-09-18 11:26:47.000991,,9.999009
52,M5M6,11.000079,1.000003,True,10.000076,0 days 00:44:31.000229,2023-09-18 11:27:39.000229,11.000071,0.999971
53,M5M6,,1.000004,False,,0 days 00:45:22.000543,2023-09-18 11:28:30.000543,,1.000057
54,M5M6,,1.000003,False,,0 days 00:46:13.000815,2023-09-18 11:29:21.000815,,0.999985
55,M5M6,14.999244,,False,,0 days 00:47:05.000861,2023-09-18 11:30:13.000861,15.000139,
56,M5M6,,,False,,0 days 00:47:56.000357,2023-09-18 11:31:04.000357,,
57,M5M6,,13.000016,False,,0 days 00:48:47.000549,2023-09-18 11:31:55.000549,,13.000051
58,M5M6,,13.000017,False,,0 days 00:49:38.000809,2023-09-18 11:32:46.000809,,12.999991
59,M5M6,2.000043,8.999442,True,6.999399,0 days 00:50:30.000704,2023-09-18 11:33:38.000704,2.000296,8.999496
60,M5M6,,,False,,0 days 00:51:21.000413,2023-09-18 11:34:29.000413,,
61,M5M6,,,False,,0 days 00:52:12.000608,2023-09-18 11:35:20.000608,,
62,M5M6,5.000007,9.000081,True,4.000074,0 days 00:53:03.000813,2023-09-18 11:36:11.000813,4.999987,9.000087
63,M5M6,1.000005,1.000072,True,6.700000000003925e-05,0 days 00:53:55.000135,2023-09-18 11:37:03.000135,1.000065,1.000065
64,M5M6,,1.000004,False,,0 days 00:54:46.000470,2023-09-18 11:37:54.000470,,1.00003
65,M5M6,,1.000003,False,,0 days 00:55:37.000740,2023-09-18 11:38:45.000740,,1.00006
66,M5M6,,6.999635,False,,0 days 00:56:28.000997,2023-09-18 11:39:36.000997,,6.999003
67,M5M6,,3.000006,False,,0 days 00:57:20.000276,2023-09-18 11:40:28.000276,,3.000024
68,M5M6,,,False,,0 days 00:58:11.000550,2023-09-18 11:41:19.000550,,
69,M5M6,,,False,,0 days 00:59:02.000784,2023-09-18 11:42:10.000784,,
70,M5M6,,,False,,0 days 00:59:53.000979,2023-09-18 11:43:01.000979,,
71,M5M6,,,False,,0 days 01:00:45.000179,2023-09-18 11:43:53.000179,,
72,M5M6,,,False,,0 days 01:01:36.000373,2023-09-18 11:44:44.000373,,
73,M5M6,,3.000006,False,,0 days 01:02:27.000582,2023-09-18 11:45:35.000582,,3.000018
74,M5M6,,1.000003,False,,0 days 01:03:18.000846,2023-09-18 11:46:26.000846,,1.000054
75,M5M6,,6.000011,False,,0 days 01:04:10.000121,2023-09-18 11:47:18.000121,,6.000079
76,M5M6,,11.000015,False,,0 days 01:05:01.000401,2023-09-18 11:48:09.000401,,10.999999
77,M5M6,,1.000003,False,,0 days 01:05:52.000667,2023-09-18 11:49:00.000667,,1.000033
78,M5M6,,5.000008,False,,0 days 01:06:43.000942,2023-09-18 11:49:51.000942,,5.999058
79,M5M6,,13.000016,False,,0 days 01:07:35.000215,2023-09-18 11:50:43.000215,,12.999985
80,M5M6,,1.000003,False,,0 days 01:08:26.000479,2023-09-18 11:51:34.000479,,1.000021
81,M5M6,,2.000006,False,,0 days 01:09:17.000772,2023-09-18 11:52:25.000772,,2.000028
82,M5M6,,,False,,0 days 01:10:09.000354,2023-09-18 11:53:17.000354,,
83,M5M6,,,False,,0 days 01:11:00.000230,2023-09-18 11:54:08.000230,,
84,M5M6,,7.00001,False,,0 days 01:11:51.000436,2023-09-18 11:54:59.000436,,7.000064
85,M5M6,,11.000016,False,,0 days 01:12:42.000714,2023-09-18 11:55:50.000714,,10.999986
86,M5M6,,1.000003,False,,0 days 01:13:33.000992,2023-09-18 11:56:41.000992,,1.999008
87,M5M6,,1.000004,False,,0 days 01:14:25.000260,2023-09-18 11:57:33.000260,,1.00004
88,M5M6,,1.000005,False,,0 days 01:15:16.000531,2023-09-18 11:58:24.000531,,1.000069
