,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,1.000004,,False,,0 days 00:00:05.000154,2023-09-20 06:44:59.000154,1.000046,
1,M5M6,,,False,,0 days 00:00:56.000404,2023-09-20 06:45:50.000404,,
2,M5M6,,,False,,0 days 00:01:47.000591,2023-09-20 06:46:41.000591,,
3,M5M6,8.000012,12.000082,True,4.000070000000001,0 days 00:02:38.000783,2023-09-20 06:47:32.000783,8.000017,12.000117
4,M5M6,1.000036,,False,,0 days 00:03:30.000919,2023-09-20 06:48:24.000919,1.000081,
5,M5M6,1.000003,3.000069,True,2.000066,0 days 00:04:21.000325,2023-09-20 06:49:15.000325,0.999975,3.000075
6,M5M6,,3.000008,False,,0 days 00:05:12.000622,2023-09-20 06:50:06.000622,,2.999978
7,M5M6,,,False,,0 days 00:06:03.000878,2023-09-20 06:50:57.000878,,
8,M5M6,,,False,,0 days 00:06:55.000441,2023-09-20 06:51:49.000441,,
9,M5M6,15.000089,3.000008,True,12.000081,0 days 00:07:46.000209,2023-09-20 06:52:40.000209,15.000091,2.999991
10,M5M6,5.000008,,False,,0 days 00:08:37.000545,2023-09-20 06:53:31.000545,5.000055,
11,M5M6,,,False,,0 days 00:09:28.000805,2023-09-20 06:54:22.000805,,
12,M5M6,,,False,,0 days 00:10:19.000992,2023-09-20 06:55:13.000992,,
13,M5M6,,4.000007,False,,0 days 00:11:11.000166,2023-09-20 06:56:05.000166,,4.000034
14,M5M6,,,False,,0 days 00:12:02.000427,2023-09-20 06:56:56.000427,,
15,M5M6,11.000084,9.000014,True,2.000069999999999,0 days 00:12:53.000623,2023-09-20 06:57:47.000623,11.000077,9.000077
16,M5M6,15.999465,6.00001,True,9.999455000000001,0 days 00:13:44.000949,2023-09-20 06:58:38.000949,16.000051,6.999051
17,M5M6,,1.000003,False,,0 days 00:14:36.000266,2023-09-20 06:59:30.000266,,1.000034
18,M5M6,,1.000003,False,,0 days 00:15:27.000514,2023-09-20 07:00:21.000514,,0.999986
19,M5M6,,7.00001,False,,0 days 00:16:18.000768,2023-09-20 07:01:12.000768,,7.000032
20,M5M6,,11.999132,False,,0 days 00:17:09.000998,2023-09-20 07:02:03.000998,,11.999002
21,M5M6,8.000077,1.000003,True,7.000074,0 days 00:18:01.000240,2023-09-20 07:02:55.000240,8.00006,1.00006
22,M5M6,,1.000005,False,,0 days 00:18:52.000560,2023-09-20 07:03:46.000560,,1.00004
23,M5M6,12.000016,,False,,0 days 00:19:43.000815,2023-09-20 07:04:37.000815,11.999985,
24,M5M6,,12.000135,False,,0 days 00:20:35.000643,2023-09-20 07:05:29.000643,,12.000357
25,M5M6,,,False,,0 days 00:21:26.000320,2023-09-20 07:06:20.000320,,
26,M5M6,,,False,,0 days 00:22:17.000507,2023-09-20 07:07:11.000507,,
27,M5M6,1.000004,1.000068,True,6.4000000000064e-05,0 days 00:23:08.000688,2023-09-20 07:08:02.000688,1.000012,1.000112
28,M5M6,,1.000034,False,,0 days 00:24:00.000148,2023-09-20 07:08:54.000148,,0.999852
29,M5M6,4.000071,1.000004,True,3.0000670000000005,0 days 00:24:51.000272,2023-09-20 07:09:45.000272,4.000128,1.000028
30,M5M6,6.00008,1.000006,True,5.000074,0 days 00:25:42.000590,2023-09-20 07:10:36.000590,6.00011,1.00001
31,M5M6,,1.000006,False,,0 days 00:26:33.000903,2023-09-20 07:11:27.000903,,0.999997
32,M5M6,1.000004,1.000068,True,6.4000000000064e-05,0 days 00:27:25.000151,2023-09-20 07:12:19.000151,1.000049,1.000049
33,M5M6,,1.000004,False,,0 days 00:28:16.000467,2023-09-20 07:13:10.000467,,1.000033
34,M5M6,,1.000004,False,,0 days 00:29:07.000714,2023-09-20 07:14:01.000714,,0.999986
35,M5M6,2.999251,1.000004,True,1.9992470000000002,0 days 00:29:58.000950,2023-09-20 07:14:52.000950,2.99905,1.99905
36,M5M6,,1.000004,False,,0 days 00:30:50.000266,2023-09-20 07:15:44.000266,,1.000034
37,M5M6,,2.000005,False,,0 days 00:31:41.000522,2023-09-20 07:16:35.000522,,1.999978
38,M5M6,,1.000004,False,,0 days 00:32:32.000772,2023-09-20 07:17:26.000772,,1.000028
39,M5M6,,1.000035,False,,0 days 00:33:24.000253,2023-09-20 07:18:18.000253,,0.999747
40,M5M6,,1.000004,False,,0 days 00:34:15.000269,2023-09-20 07:19:09.000269,,1.000031
41,M5M6,,,False,,0 days 00:35:06.000523,2023-09-20 07:20:00.000523,,
42,M5M6,,,False,,0 days 00:35:57.000718,2023-09-20 07:20:51.000718,,
43,M5M6,,,False,,0 days 00:36:48.000917,2023-09-20 07:21:42.000917,,
44,M5M6,,,False,,0 days 00:37:40.000110,2023-09-20 07:22:34.000110,,
45,M5M6,,1.000004,False,,0 days 00:38:31.000312,2023-09-20 07:23:25.000312,,0.999988
46,M5M6,,,False,,0 days 00:39:22.000572,2023-09-20 07:24:16.000572,,
47,M5M6,8.000012,,False,,0 days 00:40:13.000781,2023-09-20 07:25:07.000781,8.000019,
48,M5M6,,,False,,0 days 00:41:05.000466,2023-09-20 07:25:59.000466,,
49,M5M6,,,False,,0 days 00:41:56.000250,2023-09-20 07:26:50.000250,,
50,M5M6,1.000004,,False,,0 days 00:42:47.000450,2023-09-20 07:27:41.000450,1.00005,
51,M5M6,,,False,,0 days 00:43:38.000702,2023-09-20 07:28:32.000702,,
52,M5M6,,,False,,0 days 00:44:29.000899,2023-09-20 07:29:23.000899,,
53,M5M6,1.000035,,False,,0 days 00:45:21.000933,2023-09-20 07:30:15.000933,1.000067,
54,M5M6,,2.000005,False,,0 days 00:46:12.000354,2023-09-20 07:31:06.000354,,2.000046
55,M5M6,1.000003,1.000068,True,6.499999999998174e-05,0 days 00:47:03.000610,2023-09-20 07:31:57.000610,0.99999,1.00009
56,M5M6,,,False,,0 days 00:47:54.000932,2023-09-20 07:32:48.000932,,
57,M5M6,,,False,,0 days 00:48:46.000122,2023-09-20 07:33:40.000122,,
58,M5M6,1.000004,,False,,0 days 00:49:37.000307,2023-09-20 07:34:31.000307,0.999993,
59,M5M6,,,False,,0 days 00:50:28.000553,2023-09-20 07:35:22.000553,,
60,M5M6,3.000006,,False,,0 days 00:51:19.000750,2023-09-20 07:36:13.000750,3.00005,
61,M5M6,,9.999313,False,,0 days 00:52:11.000913,2023-09-20 07:37:05.000913,,9.999087
62,M5M6,1.000003,,False,,0 days 00:53:02.000264,2023-09-20 07:37:56.000264,1.000036,
63,M5M6,1.000004,,False,,0 days 00:53:53.000509,2023-09-20 07:38:47.000509,0.999991,
64,M5M6,1.000003,13.000082,True,12.000079000000001,0 days 00:54:44.000753,2023-09-20 07:39:38.000753,1.000047,13.000047
65,M5M6,14.999387,1.000052,True,13.999335,0 days 00:55:36.000775,2023-09-20 07:40:30.000775,14.999425,1.000225
66,M5M6,,1.000004,False,,0 days 00:56:27.000410,2023-09-20 07:41:21.000410,,0.99999
67,M5M6,,1.000005,False,,0 days 00:57:18.000673,2023-09-20 07:42:12.000673,,1.000027
68,M5M6,,1.000006,False,,0 days 00:58:09.000939,2023-09-20 07:43:03.000939,,1.999061
69,M5M6,,1.000004,False,,0 days 00:59:01.000208,2023-09-20 07:43:55.000208,,0.999992
70,M5M6,,1.000004,False,,0 days 00:59:52.000476,2023-09-20 07:44:46.000476,,1.000024
71,M5M6,,1.000005,False,,0 days 01:00:43.000744,2023-09-20 07:45:37.000744,,1.000056
72,M5M6,,,False,,0 days 01:01:35.000163,2023-09-20 07:46:29.000163,,
73,M5M6,,14.000018,False,,0 days 01:02:26.000221,2023-09-20 07:47:20.000221,,14.000079
74,M5M6,5.000008,,False,,0 days 01:03:17.000480,2023-09-20 07:48:11.000480,5.00002,
75,M5M6,,,False,,0 days 01:04:08.000760,2023-09-20 07:49:02.000760,,
76,M5M6,,,False,,0 days 01:04:59.000969,2023-09-20 07:49:53.000969,,
77,M5M6,4.000007,,False,,0 days 01:05:51.000158,2023-09-20 07:50:45.000158,4.000042,
78,M5M6,,,False,,0 days 01:06:42.000424,2023-09-20 07:51:36.000424,,
79,M5M6,8.000076,3.000005,True,5.000071,0 days 01:07:33.000628,2023-09-20 07:52:27.000628,8.000072,2.999972
80,M5M6,,,False,,0 days 01:08:24.000958,2023-09-20 07:53:18.000958,,
81,M5M6,1.000004,4.000072,True,3.0000680000000006,0 days 01:09:16.000167,2023-09-20 07:54:10.000167,1.000033,4.000133
82,M5M6,1.000003,,False,,0 days 01:10:07.000482,2023-09-20 07:55:01.000482,1.000018,
83,M5M6,,,False,,0 days 01:10:58.000733,2023-09-20 07:55:52.000733,,
84,M5M6,1.000003,,False,,0 days 01:11:49.000939,2023-09-20 07:56:43.000939,1.999061,
85,M5M6,1.000003,6.000073,True,5.000070000000001,0 days 01:12:41.000211,2023-09-20 07:57:35.000211,0.999989,6.000089
86,M5M6,1.000006,,False,,0 days 01:13:32.000548,2023-09-20 07:58:26.000548,1.000052,
87,M5M6,,6.000009,False,,0 days 01:14:23.000816,2023-09-20 07:59:17.000816,,5.999984
88,M5M6,,5.000078,False,,0 days 01:15:15.000843,2023-09-20 08:00:09.000843,,5.000157
89,M5M6,,,False,,0 days 01:16:06.000356,2023-09-20 08:01:00.000356,,
90,M5M6,,,False,,0 days 01:16:57.000554,2023-09-20 08:01:51.000554,,
91,M5M6,,,False,,0 days 01:17:48.000758,2023-09-20 08:02:42.000758,,
92,M5M6,,,False,,0 days 01:18:39.000960,2023-09-20 08:03:33.000960,,
93,M5M6,,,False,,0 days 01:19:31.000163,2023-09-20 08:04:25.000163,,
94,M5M6,,,False,,0 days 01:20:22.000356,2023-09-20 08:05:16.000356,,
95,M5M6,,,False,,0 days 01:21:13.000557,2023-09-20 08:06:07.000557,,
96,M5M6,3.000005,,False,,0 days 01:22:04.000758,2023-09-20 08:06:58.000758,3.000042,
97,M5M6,,2.999217,False,,0 days 01:22:56.000932,2023-09-20 08:07:50.000932,,2.999068
98,M5M6,,,False,,0 days 01:23:47.000275,2023-09-20 08:08:41.000275,,
99,M5M6,,,False,,0 days 01:24:38.000479,2023-09-20 08:09:32.000479,,
100,M5M6,,,False,,0 days 01:25:29.000687,2023-09-20 08:10:23.000687,,
101,M5M6,,,False,,0 days 01:26:20.000876,2023-09-20 08:11:14.000876,,
102,M5M6,,,False,,0 days 01:27:12.000976,2023-09-20 08:12:06.000976,,
103,M5M6,13.000081,9.000013,True,4.000068000000001,0 days 01:28:03.000309,2023-09-20 08:12:57.000309,13.000091,8.999991
104,M5M6,,,False,,0 days 01:28:54.000637,2023-09-20 08:13:48.000637,,
105,M5M6,,,False,,0 days 01:29:45.000841,2023-09-20 08:14:39.000841,,
106,M5M6,,,False,,0 days 01:30:37.000416,2023-09-20 08:15:31.000416,,
107,M5M6,1.000002,,False,,0 days 01:31:28.000249,2023-09-20 08:16:22.000249,1.000051,
