,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,16.000019,False,,0 days 00:00:00.000798,2023-08-14 10:28:21.000798,,16.000002
1,M5M6,,16.000004,False,,0 days 00:00:36.000990,2023-08-14 10:28:57.000990,,16.99901
2,M5M6,29.000075,16.000008,True,13.000066999999998,0 days 00:01:13.000172,2023-08-14 10:29:34.000172,29.000028,16.000028
3,M5M6,,29.000036,False,,0 days 00:01:47.000389,2023-08-14 10:30:08.000389,,29.000011
4,M5M6,,16.000012,False,,0 days 00:02:23.000583,2023-08-14 10:30:44.000583,,16.000017
5,M5M6,,16.000019,False,,0 days 00:02:59.000777,2023-08-14 10:31:20.000777,,16.000023
6,M5M6,,,False,,0 days 00:03:35.000979,2023-08-14 10:31:56.000979,,
7,M5M6,,23.000027,False,,0 days 00:04:22.000120,2023-08-14 10:32:43.000120,,23.00008
8,M5M6,,16.000019,False,,0 days 00:04:58.000322,2023-08-14 10:33:19.000322,,15.999978
9,M5M6,,16.000015,False,,0 days 00:05:34.000513,2023-08-14 10:33:55.000513,,15.999987
10,M5M6,,16.000021,False,,0 days 00:06:10.000720,2023-08-14 10:34:31.000720,,15.99998
11,M5M6,,,False,,0 days 00:06:46.000944,2023-08-14 10:35:07.000944,,
12,M5M6,,16.000019,False,,0 days 00:07:33.000109,2023-08-14 10:35:54.000109,,16.000891
13,M5M6,,16.000018,False,,0 days 00:08:09.000310,2023-08-14 10:36:30.000310,,15.99999
14,M5M6,,16.000019,False,,0 days 00:08:45.000512,2023-08-14 10:37:06.000512,,15.999988
15,M5M6,,16.000019,False,,0 days 00:09:21.000710,2023-08-14 10:37:42.000710,,15.99999
16,M5M6,,16.000019,False,,0 days 00:09:57.000906,2023-08-14 10:38:18.000906,,15.999994
17,M5M6,,16.000019,False,,0 days 00:10:34.000153,2023-08-14 10:38:55.000153,,16.000047
18,M5M6,,16.000019,False,,0 days 00:11:10.000364,2023-08-14 10:39:31.000364,,16.000036
19,M5M6,,16.000021,False,,0 days 00:11:46.000568,2023-08-14 10:40:07.000568,,16.000032
20,M5M6,,18.000021,False,,0 days 00:12:22.000787,2023-08-14 10:40:43.000787,,18.000013
21,M5M6,,16.999437,False,,0 days 00:12:58.000993,2023-08-14 10:41:19.000993,,16.999007
22,M5M6,,16.000009,False,,0 days 00:13:35.000171,2023-08-14 10:41:56.000171,,16.000029
23,M5M6,,,False,,0 days 00:14:11.000370,2023-08-14 10:42:32.000370,,
24,M5M6,,16.000019,False,,0 days 00:14:57.000514,2023-08-14 10:43:18.000514,,15.999986
25,M5M6,,26.000032,False,,0 days 00:15:33.000730,2023-08-14 10:43:54.000730,,26.00007
26,M5M6,,,False,,0 days 00:16:09.000938,2023-08-14 10:44:30.000938,,
27,M5M6,,16.000019,False,,0 days 00:16:56.000110,2023-08-14 10:45:17.000110,,16.00089
28,M5M6,,16.000019,False,,0 days 00:17:32.000312,2023-08-14 10:45:53.000312,,15.999988
29,M5M6,,16.000011,False,,0 days 00:18:08.000512,2023-08-14 10:46:29.000512,,15.999988
30,M5M6,,30.000025,False,,0 days 00:18:44.000710,2023-08-14 10:47:05.000710,,29.99999
31,M5M6,,16.00002,False,,0 days 00:19:20.000909,2023-08-14 10:47:41.000909,,15.999991
32,M5M6,,22.000027,False,,0 days 00:19:57.000122,2023-08-14 10:48:18.000122,,22.000078
