,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times
0,M1M2,6.546634999999998,2.0048840000000006,True,4.541750999999998,0 days 00:00:00.000961,2023-07-18 15:13:19.000961
1,M1M2,3.0130739999999996,6.05125,True,3.038176,0 days 00:00:12.000133,2023-07-18 15:13:31.000133
