,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M7M8,,2.999127,False,,0 days 00:00:00.000976,2023-07-20 14:18:01.000976,,3.000024
1,M7M8,1.000003,,False,,0 days 00:00:16.000283,2023-07-20 14:18:17.000283,1.000017,
2,M7M8,,1.000004,False,,0 days 00:00:37.000455,2023-07-20 14:18:38.000455,,0.999945
3,M7M8,3.000006,,False,,0 days 00:00:53.000619,2023-07-20 14:18:54.000619,2.999981,
4,M7M8,1.000004,,False,,0 days 00:01:14.000798,2023-07-20 14:19:15.000798,1.000002,
5,M7M8,,6.000011,False,,0 days 00:01:35.000972,2023-07-20 14:19:36.000972,,6.999028
6,M7M8,,,False,,0 days 00:01:52.000163,2023-07-20 14:19:53.000163,,
7,M7M8,,1.000002,False,,0 days 00:02:18.000316,2023-07-20 14:20:19.000316,,0.999984
8,M7M8,,,False,,0 days 00:02:34.000483,2023-07-20 14:20:35.000483,,
9,M7M8,1.000004,,False,,0 days 00:03:00.000631,2023-07-20 14:21:01.000631,0.999969,
10,M7M8,2.000005,,False,,0 days 00:03:21.000806,2023-07-20 14:21:22.000806,1.999994,
11,M7M8,,,False,,0 days 00:03:42.000995,2023-07-20 14:21:43.000995,,
12,M7M8,1.000004,,False,,0 days 00:04:09.000150,2023-07-20 14:22:10.000150,1.00085,
13,M7M8,,7.000013,False,,0 days 00:04:30.000331,2023-07-20 14:22:31.000331,,6.999969
14,M7M8,1.000004,1.000038,True,3.4000000000089514e-05,0 days 00:04:46.000503,2023-07-20 14:22:47.000503,0.999997,0.999997
15,M7M8,1.000004,1.000037,True,3.300000000017178e-05,0 days 00:04:52.000681,2023-07-20 14:22:53.000681,1.000019,1.000019
16,M7M8,1.000003,,False,,0 days 00:04:58.000969,2023-07-20 14:22:59.000969,1.999031,
17,M7M8,1.000005,1.000042,True,3.700000000006476e-05,0 days 00:05:20.000145,2023-07-20 14:23:21.000145,1.000855,1.000055
18,M7M8,1.000005,1.000042,True,3.700000000006476e-05,0 days 00:05:26.000318,2023-07-20 14:23:27.000318,0.999982,0.999982
19,M7M8,1.000006,,False,,0 days 00:05:32.000501,2023-07-20 14:23:33.000501,0.999999,
20,M7M8,,,False,,0 days 00:05:53.000684,2023-07-20 14:23:54.000684,,
21,M7M8,,,False,,0 days 00:06:19.000845,2023-07-20 14:24:20.000845,,
22,M7M8,,,False,,0 days 00:06:46.000110,2023-07-20 14:24:47.000110,,
23,M7M8,1.000004,,False,,0 days 00:07:12.000167,2023-07-20 14:25:13.000167,1.000033,
24,M7M8,1.000004,1.000041,True,3.700000000006476e-05,0 days 00:07:33.000364,2023-07-20 14:25:34.000364,1.000036,1.000036
25,M7M8,1.000004,1.000038,True,3.4000000000089514e-05,0 days 00:07:39.000554,2023-07-20 14:25:40.000554,0.999946,1.000046
26,M7M8,,,False,,0 days 00:07:45.000736,2023-07-20 14:25:46.000736,,
27,M7M8,,6.00001,False,,0 days 00:08:11.000904,2023-07-20 14:26:12.000904,,5.999996
28,M7M8,3.99916,0.999123,True,3.000037,0 days 00:08:28.000978,2023-07-20 14:26:29.000978,4.000022,1.000022
29,M7M8,1.000004,10.000047,True,9.000043,0 days 00:08:37.000301,2023-07-20 14:26:38.000301,0.999999,9.999999
30,M7M8,1.000005,6.000048,True,5.000043,0 days 00:08:52.000508,2023-07-20 14:26:53.000508,0.999992,5.999992
31,M7M8,1.000003,1.000037,True,3.4000000000089514e-05,0 days 00:09:03.000730,2023-07-20 14:27:04.000730,0.99997,1.00007
32,M7M8,1.000003,,False,,0 days 00:09:09.000921,2023-07-20 14:27:10.000921,0.999979,
33,M7M8,,5.000008,False,,0 days 00:09:31.000106,2023-07-20 14:27:32.000106,,5.000894
34,M7M8,,1.000005,False,,0 days 00:09:47.000278,2023-07-20 14:27:48.000278,,1.000022
35,M7M8,,,False,,0 days 00:10:03.000454,2023-07-20 14:28:04.000454,,
36,M7M8,10.000061,1.000006,True,9.000055,0 days 00:10:29.000614,2023-07-20 14:28:30.000614,10.000086,0.999986
37,M7M8,1.000003,,False,,0 days 00:10:44.000832,2023-07-20 14:28:45.000832,0.999968,
38,M7M8,1.000035,,False,,0 days 00:11:06.000473,2023-07-20 14:29:07.000473,0.999527,
39,M7M8,,,False,,0 days 00:11:27.000225,2023-07-20 14:29:28.000225,,
40,M7M8,,1.000004,False,,0 days 00:11:53.000386,2023-07-20 14:29:54.000386,,1.000014
41,M7M8,5.00005,1.000005,True,4.000045,0 days 00:12:09.000571,2023-07-20 14:30:10.000571,5.000029,1.000029
42,M7M8,,,False,,0 days 00:12:19.000786,2023-07-20 14:30:20.000786,,
43,M7M8,2.000039,1.000005,True,1.000034,0 days 00:12:45.000948,2023-07-20 14:30:46.000948,2.999052,0.999952
44,M7M8,1.000005,,False,,0 days 00:12:53.000152,2023-07-20 14:30:54.000152,1.000848,
45,M7M8,,,False,,0 days 00:13:14.000357,2023-07-20 14:31:15.000357,,
46,M7M8,,,False,,0 days 00:13:40.000515,2023-07-20 14:31:41.000515,,
47,M7M8,,1.000004,False,,0 days 00:14:06.000680,2023-07-20 14:32:07.000680,,1.00002
48,M7M8,1.000006,,False,,0 days 00:14:22.000858,2023-07-20 14:32:23.000858,1.000042,
49,M7M8,1.000037,,False,,0 days 00:14:44.000517,2023-07-20 14:32:45.000517,0.999483,
50,M7M8,,,False,,0 days 00:15:05.000240,2023-07-20 14:33:06.000240,,
51,M7M8,,,False,,0 days 00:15:31.000407,2023-07-20 14:33:32.000407,,
52,M7M8,,,False,,0 days 00:15:57.000563,2023-07-20 14:33:58.000563,,
53,M7M8,,,False,,0 days 00:16:23.000719,2023-07-20 14:34:24.000719,,
54,M7M8,,2.000005,False,,0 days 00:16:49.000877,2023-07-20 14:34:50.000877,,2.000023
55,M7M8,,,False,,0 days 00:17:06.000609,2023-07-20 14:35:07.000609,,
56,M7M8,9.000012,9.000047,True,3.500000000045134e-05,0 days 00:17:32.000202,2023-07-20 14:35:33.000202,8.999998,8.999998
57,M7M8,1.000003,,False,,0 days 00:17:46.000404,2023-07-20 14:35:47.000404,0.999996,
58,M7M8,,,False,,0 days 00:18:07.000589,2023-07-20 14:36:08.000589,,
59,M7M8,1.000003,1.000037,True,3.4000000000089514e-05,0 days 00:18:33.000730,2023-07-20 14:36:34.000730,0.99997,1.00007
60,M7M8,,1.000005,False,,0 days 00:18:39.000907,2023-07-20 14:36:40.000907,,0.999993
61,M7M8,,3.000007,False,,0 days 00:18:56.000100,2023-07-20 14:36:57.000100,,3.0009
62,M7M8,1.000003,1.000037,True,3.4000000000089514e-05,0 days 00:19:12.000284,2023-07-20 14:37:13.000284,1.000016,1.000016
63,M7M8,,4.000006,False,,0 days 00:19:18.000472,2023-07-20 14:37:19.000472,,4.000028
64,M7M8,,1.000005,False,,0 days 00:19:34.000657,2023-07-20 14:37:35.000657,,0.999943
65,M7M8,,7.000013,False,,0 days 00:19:50.000845,2023-07-20 14:37:51.000845,,6.999955
66,M7M8,1.00005,,False,,0 days 00:20:07.000257,2023-07-20 14:38:08.000257,0.999743,
67,M7M8,,,False,,0 days 00:20:28.000213,2023-07-20 14:38:29.000213,,
68,M7M8,1.000003,,False,,0 days 00:20:54.000369,2023-07-20 14:38:55.000369,1.000031,
69,M7M8,1.000003,,False,,0 days 00:21:15.000546,2023-07-20 14:39:16.000546,0.999954,
70,M7M8,1.000005,2.000043,True,1.0000379999999998,0 days 00:21:36.000719,2023-07-20 14:39:37.000719,0.999981,2.000081
71,M7M8,1.000004,,False,,0 days 00:21:43.000927,2023-07-20 14:39:44.000927,0.999973,
72,M7M8,5.000008,6.000048,True,1.0000399999999994,0 days 00:22:05.000120,2023-07-20 14:40:06.000120,5.00088,6.00008
73,M7M8,1.000005,2.000043,True,1.0000379999999998,0 days 00:22:16.000327,2023-07-20 14:40:17.000327,0.999973,2.000073
74,M7M8,,2.000004,False,,0 days 00:22:23.000522,2023-07-20 14:40:24.000522,,1.999978
