,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,12.000082,2.000005,True,10.000077000000001,0 days 00:00:05.000869,2023-09-19 06:59:29.000869,12.999131,2.000031
1,M5M6,,11.000015,False,,0 days 00:00:57.000191,2023-09-19 07:00:21.000191,,11.000009
2,M5M6,,1.000004,False,,0 days 00:01:48.000440,2023-09-19 07:01:12.000440,,1.00006
3,M5M6,14.000084,6.000009,True,8.000074999999999,0 days 00:02:39.000682,2023-09-19 07:02:03.000682,14.000118,6.000018
4,M5M6,,4.000007,False,,0 days 00:03:30.000980,2023-09-19 07:02:54.000980,,4.99902
5,M5M6,,1.000003,False,,0 days 00:04:22.000224,2023-09-19 07:03:46.000224,,0.999976
6,M5M6,,4.000007,False,,0 days 00:05:13.000466,2023-09-19 07:04:37.000466,,4.000034
7,M5M6,,3.000005,False,,0 days 00:06:04.000708,2023-09-19 07:05:28.000708,,2.999992
8,M5M6,,,False,,0 days 00:06:55.000966,2023-09-19 07:06:19.000966,,
9,M5M6,,,False,,0 days 00:07:47.000152,2023-09-19 07:07:11.000152,,
10,M5M6,,2.000005,False,,0 days 00:08:38.000340,2023-09-19 07:08:02.000340,,2.00006
11,M5M6,1.000005,1.000071,True,6.599999999989947e-05,0 days 00:09:29.000595,2023-09-19 07:08:53.000595,1.000005,1.000105
12,M5M6,,5.000008,False,,0 days 00:10:20.000889,2023-09-19 07:09:44.000889,,5.000011
13,M5M6,,1.000004,False,,0 days 00:11:12.000133,2023-09-19 07:10:36.000133,,1.000067
14,M5M6,,1.000003,False,,0 days 00:12:03.000375,2023-09-19 07:11:27.000375,,1.000025
15,M5M6,,1.000005,False,,0 days 00:12:54.000619,2023-09-19 07:12:18.000619,,0.999981
16,M5M6,,4.000008,False,,0 days 00:13:45.000882,2023-09-19 07:13:09.000882,,4.000018
17,M5M6,,1.000003,False,,0 days 00:14:37.000140,2023-09-19 07:14:01.000140,,1.00006
18,M5M6,,1.000003,False,,0 days 00:15:28.000373,2023-09-19 07:14:52.000373,,1.000027
19,M5M6,,1.000004,False,,0 days 00:16:19.000604,2023-09-19 07:15:43.000604,,0.999996
20,M5M6,,1.000004,False,,0 days 00:17:10.000842,2023-09-19 07:16:34.000842,,1.000058
21,M5M6,,1.000036,False,,0 days 00:18:02.000738,2023-09-19 07:17:26.000738,,1.000262
22,M5M6,,1.000003,False,,0 days 00:18:53.000312,2023-09-19 07:18:17.000312,,0.999988
23,M5M6,,,False,,0 days 00:19:44.000552,2023-09-19 07:19:08.000552,,
24,M5M6,,8.000013,False,,0 days 00:20:35.000730,2023-09-19 07:19:59.000730,,8.00007
25,M5M6,,1.000005,False,,0 days 00:21:26.000967,2023-09-19 07:20:50.000967,,1.999033
26,M5M6,,2.000005,False,,0 days 00:22:18.000213,2023-09-19 07:21:42.000213,,1.999987
27,M5M6,,,False,,0 days 00:23:09.000448,2023-09-19 07:22:33.000448,,
28,M5M6,,,False,,0 days 00:24:00.000619,2023-09-19 07:23:24.000619,,
29,M5M6,,,False,,0 days 00:24:51.000814,2023-09-19 07:24:15.000814,,
