,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,1.000004,False,,0 days 00:00:00.000591,2023-08-22 15:29:26.000591,,1.000009
1,M5M6,,1.000004,False,,0 days 00:00:46.000804,2023-08-22 15:30:12.000804,,0.999996
2,M5M6,,1.999415,False,,0 days 00:01:32.000999,2023-08-22 15:30:58.000999,,1.999001
3,M5M6,,1.000004,False,,0 days 00:02:19.000222,2023-08-22 15:31:45.000222,,0.999978
4,M5M6,,1.000004,False,,0 days 00:03:05.000427,2023-08-22 15:32:31.000427,,0.999973
5,M5M6,,1.000005,False,,0 days 00:03:51.000652,2023-08-22 15:33:17.000652,,1.000048
6,M5M6,,1.000006,False,,0 days 00:04:37.000853,2023-08-22 15:34:03.000853,,1.000047
7,M5M6,,1.00005,False,,0 days 00:05:24.000623,2023-08-22 15:34:50.000623,,1.000377
8,M5M6,,1.000004,False,,0 days 00:06:10.000273,2023-08-22 15:35:36.000273,,1.000027
9,M5M6,,1.000004,False,,0 days 00:06:56.000474,2023-08-22 15:36:22.000474,,1.000026
10,M5M6,,1.000004,False,,0 days 00:07:42.000684,2023-08-22 15:37:08.000684,,1.000016
11,M5M6,,1.000006,False,,0 days 00:08:28.000889,2023-08-22 15:37:54.000889,,1.000011
12,M5M6,,1.000004,False,,0 days 00:09:15.000101,2023-08-22 15:38:41.000101,,1.000899
13,M5M6,,1.000005,False,,0 days 00:10:01.000306,2023-08-22 15:39:27.000306,,0.999994
14,M5M6,,1.000004,False,,0 days 00:10:47.000524,2023-08-22 15:40:13.000524,,0.999976
15,M5M6,,1.000003,False,,0 days 00:11:33.000726,2023-08-22 15:40:59.000726,,0.999974
16,M5M6,,1.000004,False,,0 days 00:12:19.000949,2023-08-22 15:41:45.000949,,1.999051
17,M5M6,,1.000004,False,,0 days 00:13:06.000146,2023-08-22 15:42:32.000146,,1.000054
18,M5M6,,1.000004,False,,0 days 00:13:52.000346,2023-08-22 15:43:18.000346,,1.000054
19,M5M6,,1.000004,False,,0 days 00:14:38.000552,2023-08-22 15:44:04.000552,,1.000048
20,M5M6,,1.000004,False,,0 days 00:15:24.000747,2023-08-22 15:44:50.000747,,1.000053
21,M5M6,,1.000003,False,,0 days 00:16:10.000961,2023-08-22 15:45:36.000961,,1.999039
22,M5M6,,1.000006,False,,0 days 00:16:57.000177,2023-08-22 15:46:23.000177,,1.000023
23,M5M6,,1.000004,False,,0 days 00:17:43.000394,2023-08-22 15:47:09.000394,,1.000006
