,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,16.000018,False,,0 days 00:00:00.000204,2023-08-14 10:11:04.000204,,16.000196
1,M5M6,,30.000034,False,,0 days 00:00:36.000601,2023-08-14 10:11:40.000601,,30.000199
2,M5M6,,17.00002,False,,0 days 00:01:12.000971,2023-08-14 10:12:16.000971,,18.000029
3,M5M6,,19.000018,False,,0 days 00:01:49.000304,2023-08-14 10:12:53.000304,,19.000196
4,M5M6,16.000019,,False,,0 days 00:02:25.000657,2023-08-14 10:13:29.000657,16.000143,
5,M5M6,,22.000022,False,,0 days 00:03:07.000130,2023-08-14 10:14:11.000130,,22.00017
6,M5M6,,,False,,0 days 00:03:43.000466,2023-08-14 10:14:47.000466,,
7,M5M6,,,False,,0 days 00:04:29.000610,2023-08-14 10:15:33.000610,,
8,M5M6,,,False,,0 days 00:05:15.000763,2023-08-14 10:16:19.000763,,
9,M5M6,,,False,,0 days 00:06:01.000899,2023-08-14 10:17:05.000899,,
10,M5M6,,,False,,0 days 00:06:48.000524,2023-08-14 10:17:52.000524,,
11,M5M6,,,False,,0 days 00:07:34.000206,2023-08-14 10:18:38.000206,,
12,M5M6,,16.000019,False,,0 days 00:08:20.000358,2023-08-14 10:19:24.000358,,16.000142
13,M5M6,,16.000005,False,,0 days 00:08:56.000697,2023-08-14 10:20:00.000697,,16.000203
14,M5M6,,16.000063,False,,0 days 00:09:33.000465,2023-08-14 10:20:37.000465,,15.999735
15,M5M6,,16.000008,False,,0 days 00:10:09.000388,2023-08-14 10:21:13.000388,,16.000212
16,M5M6,,16.000019,False,,0 days 00:10:45.000688,2023-08-14 10:21:49.000688,,16.000212
17,M5M6,,28.000344,False,,0 days 00:11:22.000439,2023-08-14 10:22:26.000439,,27.999761
18,M5M6,,,False,,0 days 00:11:58.000395,2023-08-14 10:23:02.000395,,
19,M5M6,,26.000031,False,,0 days 00:12:44.000561,2023-08-14 10:23:48.000561,,26.000139
20,M5M6,,17.00002,False,,0 days 00:13:20.000945,2023-08-14 10:24:24.000945,,18.000055
21,M5M6,,16.000019,False,,0 days 00:13:57.000297,2023-08-14 10:25:01.000297,,16.000203
22,M5M6,,16.000012,False,,0 days 00:14:33.000646,2023-08-14 10:25:37.000646,,16.000154
23,M5M6,,16.00006,False,,0 days 00:15:10.000142,2023-08-14 10:26:14.000142,,16.000058
24,M5M6,,17.00002,False,,0 days 00:15:46.000357,2023-08-14 10:26:50.000357,,17.000143
