,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M1M2,1.000005,,False,,0 days 00:00:00.000375,2023-07-19 13:33:29.000375,1.000025,
1,M1M2,,9.000012,False,,0 days 00:00:21.000576,2023-07-19 13:33:50.000576,,9.000024
2,M1M2,7.00001,,False,,0 days 00:00:37.000742,2023-07-19 13:34:06.000742,6.999958,
3,M1M2,1.000004,,False,,0 days 00:00:58.000923,2023-07-19 13:34:27.000923,0.999977,
4,M1M2,,7.000099,False,,0 days 00:01:20.000887,2023-07-19 13:34:49.000887,,7.000113
5,M1M2,5.000007,,False,,0 days 00:01:36.000258,2023-07-19 13:35:05.000258,5.000042,
6,M1M2,,,False,,0 days 00:01:57.000445,2023-07-19 13:35:26.000445,,
7,M1M2,,,False,,0 days 00:02:23.000588,2023-07-19 13:35:52.000588,,
8,M1M2,7.00001,,False,,0 days 00:02:49.000735,2023-07-19 13:36:18.000735,6.999965,
9,M1M2,3.000006,,False,,0 days 00:03:10.000930,2023-07-19 13:36:39.000930,2.99997,
10,M1M2,1.000004,1.000048,True,4.4000000000155026e-05,0 days 00:03:32.000118,2023-07-19 13:37:01.000118,1.000882,1.000082
11,M1M2,1.000005,9.000058,True,8.000053,0 days 00:03:38.000304,2023-07-19 13:37:07.000304,0.999996,8.999996
12,M1M2,5.000008,,False,,0 days 00:03:52.000515,2023-07-19 13:37:21.000515,4.999985,
13,M1M2,7.000043,1.000004,True,6.000039,0 days 00:04:13.000701,2023-07-19 13:37:42.000701,6.999999,0.999999
14,M1M2,1.000003,1.00005,True,4.700000000013027e-05,0 days 00:04:25.000887,2023-07-19 13:37:54.000887,1.000013,1.000013
15,M1M2,1.000036,0.999556,True,0.00047999999999992493,0 days 00:04:32.000547,2023-07-19 13:38:01.000547,1.000453,1.000453
16,M1M2,3.000041,1.000004,True,2.000037,0 days 00:04:38.000217,2023-07-19 13:38:07.000217,3.000083,0.999983
17,M1M2,,9.000012,False,,0 days 00:04:46.000412,2023-07-19 13:38:15.000412,,8.999988
18,M1M2,1.000003,1.000046,True,4.300000000001525e-05,0 days 00:05:02.000573,2023-07-19 13:38:31.000573,1.000027,1.000027
19,M1M2,1.000005,9.000057,True,8.000052,0 days 00:05:08.000742,2023-07-19 13:38:37.000742,0.999958,9.000058
20,M1M2,3.000005,5.000052,True,2.0000470000000004,0 days 00:05:22.000943,2023-07-19 13:38:51.000943,2.999957,5.999057
21,M1M2,1.000003,1.000049,True,4.599999999999049e-05,0 days 00:05:33.000159,2023-07-19 13:39:02.000159,1.000041,1.000041
22,M1M2,1.000004,3.000053,True,2.0000489999999997,0 days 00:05:39.000338,2023-07-19 13:39:08.000338,0.999962,3.000062
23,M1M2,7.00001,7.000054,True,4.400000000082116e-05,0 days 00:05:47.000550,2023-07-19 13:39:16.000550,7.00005,7.00005
24,M1M2,1.000004,,False,,0 days 00:05:59.000759,2023-07-19 13:39:28.000759,1.000041,
25,M1M2,,3.000006,False,,0 days 00:06:20.000949,2023-07-19 13:39:49.000949,,2.999951
26,M1M2,1.000003,,False,,0 days 00:06:37.000112,2023-07-19 13:40:06.000112,1.000888,
27,M1M2,,7.00001,False,,0 days 00:06:58.000306,2023-07-19 13:40:27.000306,,6.999994
28,M1M2,3.000005,5.000052,True,2.0000470000000004,0 days 00:07:14.000481,2023-07-19 13:40:43.000481,3.000019,5.000019
29,M1M2,1.000004,3.000052,True,2.0000480000000005,0 days 00:07:24.000670,2023-07-19 13:40:53.000670,1.00003,3.00003
30,M1M2,9.000051,1.000006,True,8.000045,0 days 00:07:32.000888,2023-07-19 13:41:01.000888,9.000012,1.000012
31,M1M2,,7.000011,False,,0 days 00:07:47.000111,2023-07-19 13:41:16.000111,,7.000889
32,M1M2,1.000004,,False,,0 days 00:08:03.000305,2023-07-19 13:41:32.000305,0.999995,
33,M1M2,1.000004,,False,,0 days 00:08:24.000492,2023-07-19 13:41:53.000492,1.000008,
34,M1M2,1.000004,1.000051,True,4.700000000013027e-05,0 days 00:08:45.000695,2023-07-19 13:42:14.000695,1.000005,1.000005
35,M1M2,5.000008,,False,,0 days 00:08:51.000886,2023-07-19 13:42:20.000886,5.000014,
36,M1M2,8.999164,6.999126,True,2.000038,0 days 00:09:13.000981,2023-07-19 13:42:42.000981,9.000019,7.000019
37,M1M2,1.000004,1.000049,True,4.500000000007276e-05,0 days 00:09:27.000311,2023-07-19 13:42:56.000311,0.999989,0.999989
38,M1M2,,,False,,0 days 00:09:33.000495,2023-07-19 13:43:02.000495,,
39,M1M2,,,False,,0 days 00:09:59.000660,2023-07-19 13:43:28.000660,,
40,M1M2,9.000045,1.000004,True,8.000041,0 days 00:10:25.000821,2023-07-19 13:43:54.000821,9.000079,0.999979
41,M1M2,1.00038,0.99992,True,0.00046000000000001595,0 days 00:10:40.000619,2023-07-19 13:44:09.000619,0.999381,0.999381
42,M1M2,3.000006,3.000052,True,4.600000000021254e-05,0 days 00:10:46.000193,2023-07-19 13:44:15.000193,3.000007,3.000007
43,M1M2,1.000003,1.000048,True,4.500000000007276e-05,0 days 00:10:54.000379,2023-07-19 13:44:23.000379,1.000021,1.000021
44,M1M2,1.000004,1.000048,True,4.4000000000155026e-05,0 days 00:11:00.000554,2023-07-19 13:44:29.000554,1.000046,1.000046
45,M1M2,,3.000006,False,,0 days 00:11:06.000745,2023-07-19 13:44:35.000745,,2.999955
46,M1M2,1.000005,,False,,0 days 00:11:22.000916,2023-07-19 13:44:51.000916,0.999984,
47,M1M2,,,False,,0 days 00:11:44.000111,2023-07-19 13:45:13.000111,,
48,M1M2,,,False,,0 days 00:12:10.000275,2023-07-19 13:45:39.000275,,
49,M1M2,3.000005,,False,,0 days 00:12:36.000447,2023-07-19 13:46:05.000447,2.999953,
50,M1M2,3.000005,,False,,0 days 00:12:57.000647,2023-07-19 13:46:26.000647,2.999953,
51,M1M2,,,False,,0 days 00:13:18.000850,2023-07-19 13:46:47.000850,,
52,M1M2,3.000055,7.000572,True,4.000517,0 days 00:13:45.000225,2023-07-19 13:47:14.000225,2.999775,7.000775
53,M1M2,1.000003,1.000051,True,4.8000000000048004e-05,0 days 00:13:57.000262,2023-07-19 13:47:26.000262,1.000038,1.000038
54,M1M2,1.000006,1.000054,True,4.8000000000048004e-05,0 days 00:14:03.000464,2023-07-19 13:47:32.000464,1.000036,1.000036
55,M1M2,1.000003,1.000047,True,4.399999999993298e-05,0 days 00:14:09.000668,2023-07-19 13:47:38.000668,1.000032,1.000032
56,M1M2,5.000007,,False,,0 days 00:14:15.000871,2023-07-19 13:47:44.000871,5.000029,
57,M1M2,6.999338,1.000036,True,5.999302,0 days 00:14:37.000785,2023-07-19 13:48:06.000785,7.000215,1.000215
58,M1M2,1.000006,1.000054,True,4.8000000000048004e-05,0 days 00:14:49.000305,2023-07-19 13:48:18.000305,0.999995,0.999995
59,M1M2,1.000003,,False,,0 days 00:14:55.000506,2023-07-19 13:48:24.000506,0.999994,
60,M1M2,9.000012,,False,,0 days 00:15:16.000757,2023-07-19 13:48:45.000757,9.000043,
61,M1M2,1.000004,,False,,0 days 00:15:37.000956,2023-07-19 13:49:06.000956,1.999044,
62,M1M2,1.000003,,False,,0 days 00:15:59.000165,2023-07-19 13:49:28.000165,1.000035,
63,M1M2,3.000007,,False,,0 days 00:16:20.000356,2023-07-19 13:49:49.000356,3.000044,
64,M1M2,,3.000006,False,,0 days 00:16:41.000534,2023-07-19 13:50:10.000534,,2.999966
65,M1M2,1.000004,,False,,0 days 00:16:57.000707,2023-07-19 13:50:26.000707,0.999993,
66,M1M2,3.000041,1.000004,True,2.000037,0 days 00:17:18.000907,2023-07-19 13:50:47.000907,2.999993,0.999993
67,M1M2,1.000004,,False,,0 days 00:17:27.000108,2023-07-19 13:50:56.000108,1.000892,
68,M1M2,1.000004,1.000048,True,4.4000000000155026e-05,0 days 00:17:48.000282,2023-07-19 13:51:17.000282,1.000018,1.000018
69,M1M2,1.000003,7.000055,True,6.000052,0 days 00:17:54.000452,2023-07-19 13:51:23.000452,1.000048,7.000048
70,M1M2,1.000003,1.000047,True,4.399999999993298e-05,0 days 00:18:06.000665,2023-07-19 13:51:35.000665,1.000035,1.000035
71,M1M2,1.000004,1.000049,True,4.500000000007276e-05,0 days 00:18:12.000842,2023-07-19 13:51:41.000842,0.999958,1.000058
72,M1M2,,1.00004,False,,0 days 00:18:19.000242,2023-07-19 13:51:48.000242,,0.999758
73,M1M2,1.000004,,False,,0 days 00:18:35.000253,2023-07-19 13:52:04.000253,1.000047,
74,M1M2,3.000006,,False,,0 days 00:18:56.000431,2023-07-19 13:52:25.000431,2.999969,
75,M1M2,,,False,,0 days 00:19:17.000625,2023-07-19 13:52:46.000625,,
76,M1M2,5.000008,,False,,0 days 00:19:43.000798,2023-07-19 13:53:12.000798,5.000002,
77,M1M2,1.000381,,False,,0 days 00:20:05.000320,2023-07-19 13:53:34.000320,0.99968,
78,M1M2,,,False,,0 days 00:20:26.000200,2023-07-19 13:53:55.000200,,
79,M1M2,1.000004,,False,,0 days 00:20:52.000365,2023-07-19 13:54:21.000365,1.000035,
80,M1M2,9.000046,1.000004,True,8.000041999999999,0 days 00:21:13.000584,2023-07-19 13:54:42.000584,9.000016,1.000016
81,M1M2,1.000003,1.000049,True,4.599999999999049e-05,0 days 00:21:27.000787,2023-07-19 13:54:56.000787,1.000013,1.000013
82,M1M2,1.000004,1.999446,True,0.9994420000000002,0 days 00:21:33.000994,2023-07-19 13:55:02.000994,1.999006,1.999006
83,M1M2,1.000004,1.00005,True,4.600000000021254e-05,0 days 00:21:40.000186,2023-07-19 13:55:09.000186,1.000014,1.000014
84,M1M2,1.000004,7.000056,True,6.000052,0 days 00:21:46.000380,2023-07-19 13:55:15.000380,1.00002,7.00002
85,M1M2,1.000003,,False,,0 days 00:21:58.000597,2023-07-19 13:55:27.000597,1.000003,
86,M1M2,1.000003,,False,,0 days 00:22:19.000815,2023-07-19 13:55:48.000815,0.999985,
87,M1M2,9.000104,,False,,0 days 00:22:41.000327,2023-07-19 13:56:10.000327,8.999673,
88,M1M2,,,False,,0 days 00:23:02.000240,2023-07-19 13:56:31.000240,,
89,M1M2,,,False,,0 days 00:23:28.000411,2023-07-19 13:56:57.000411,,
90,M1M2,,,False,,0 days 00:23:54.000568,2023-07-19 13:57:23.000568,,
91,M1M2,,,False,,0 days 00:24:20.000740,2023-07-19 13:57:49.000740,,
92,M1M2,3.000006,,False,,0 days 00:24:46.000992,2023-07-19 13:58:15.000992,3.999008,
93,M1M2,7.00001,,False,,0 days 00:25:08.000202,2023-07-19 13:58:37.000202,6.999998,
94,M1M2,1.000004,,False,,0 days 00:25:29.000396,2023-07-19 13:58:58.000396,1.000004,
95,M1M2,,,False,,0 days 00:25:50.000675,2023-07-19 13:59:19.000675,,
96,M1M2,1.000004,1.000049,True,4.500000000007276e-05,0 days 00:26:16.000845,2023-07-19 13:59:45.000845,0.999955,1.000055
97,M1M2,1.000035,1.000472,True,0.0004370000000000207,0 days 00:26:23.000338,2023-07-19 13:59:52.000338,0.999662,1.000662
98,M1M2,,1.000004,False,,0 days 00:26:29.000213,2023-07-19 13:59:58.000213,,0.999987
99,M1M2,,,False,,0 days 00:26:45.000409,2023-07-19 14:00:14.000409,,
100,M1M2,1.000004,,False,,0 days 00:27:11.000587,2023-07-19 14:00:40.000587,1.000013,
101,M1M2,,,False,,0 days 00:27:32.000781,2023-07-19 14:01:01.000781,,
102,M1M2,,,False,,0 days 00:27:58.000960,2023-07-19 14:01:27.000960,,
103,M1M2,,,False,,0 days 00:28:25.000137,2023-07-19 14:01:54.000137,,
104,M1M2,,,False,,0 days 00:28:51.000325,2023-07-19 14:02:20.000325,,
105,M1M2,,,False,,0 days 00:29:17.000487,2023-07-19 14:02:46.000487,,
106,M1M2,,1.000004,False,,0 days 00:29:43.000651,2023-07-19 14:03:12.000651,,0.999949
107,M1M2,,,False,,0 days 00:29:59.000846,2023-07-19 14:03:28.000846,,
108,M1M2,,,False,,0 days 00:30:26.000142,2023-07-19 14:03:55.000142,,
109,M1M2,,,False,,0 days 00:30:52.000185,2023-07-19 14:04:21.000185,,
110,M1M2,,,False,,0 days 00:31:18.000343,2023-07-19 14:04:47.000343,,
111,M1M2,,,False,,0 days 00:31:44.000514,2023-07-19 14:05:13.000514,,
112,M1M2,1.000004,,False,,0 days 00:32:10.000688,2023-07-19 14:05:39.000688,1.000012,
113,M1M2,,,False,,0 days 00:32:31.000894,2023-07-19 14:06:00.000894,,
114,M1M2,,,False,,0 days 00:32:58.000651,2023-07-19 14:06:27.000651,,
115,M1M2,,,False,,0 days 00:33:24.000239,2023-07-19 14:06:53.000239,,
116,M1M2,,,False,,0 days 00:33:50.000400,2023-07-19 14:07:19.000400,,
