,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,15.0001,3.0,True,12.0001,0 days 00:00:00.000300,2023-07-14 11:48:27.000300,15.0002,3.0001
1,M5M6,1.0,1.0,True,0.0,0 days 00:00:20.000600,2023-07-14 11:48:47.000600,1.0,1.0001
2,M5M6,4.0,,False,,0 days 00:00:26.000800,2023-07-14 11:48:53.000800,4.0,
3,M5M6,8.0,2.0,True,6.0,0 days 00:00:53,2023-07-14 11:49:20.000000,8.001,2.0
4,M5M6,1.0,1.0001,True,9.999999999998899e-05,0 days 00:01:06.000200,2023-07-14 11:49:33.000200,1.0001,1.0001
5,M5M6,11.0001,13.0001,True,2.0,0 days 00:01:12.000400,2023-07-14 11:49:39.000400,11.0001,13.0002
6,M5M6,4.0,,False,,0 days 00:01:30.000700,2023-07-14 11:49:57.000700,4.0001,
7,M5M6,8.9991,3.0,True,5.9991,0 days 00:01:56.000900,2023-07-14 11:50:23.000900,8.9991,3.9991
8,M5M6,,1.0,False,,0 days 00:02:10.000100,2023-07-14 11:50:37.000100,,0.9992
9,M5M6,3.0,10.0001,True,7.0001,0 days 00:02:31.000300,2023-07-14 11:50:58.000300,3.0001,10.0002
10,M5M6,,15.0,False,,0 days 00:02:46.000600,2023-07-14 11:51:13.000600,,15.0
11,M5M6,1.0,14.0001,True,13.0001,0 days 00:03:07.000700,2023-07-14 11:51:34.000700,1.0001,14.0002
12,M5M6,1.0,,False,,0 days 00:03:27,2023-07-14 11:51:54.000000,1.001,
13,M5M6,1.0,,False,,0 days 00:03:53.000200,2023-07-14 11:52:20.000200,1.0001,
14,M5M6,2.0,5.0001,True,3.0000999999999998,0 days 00:04:19.000400,2023-07-14 11:52:46.000400,2.0,5.0001
15,M5M6,1.0,9.0001,True,8.0001,0 days 00:04:29.000600,2023-07-14 11:52:56.000600,1.0001,9.0002
16,M5M6,,3.0,False,,0 days 00:04:43.000800,2023-07-14 11:53:10.000800,,3.0001
17,M5M6,4.9992,1.0,True,3.9992,0 days 00:05:05.000100,2023-07-14 11:53:32.000100,4.9993,0.9992
18,M5M6,4.0001,2.0,True,2.0000999999999998,0 days 00:05:15.000400,2023-07-14 11:53:42.000400,4.0001,2.0001
19,M5M6,4.0001,1.0,True,3.0000999999999998,0 days 00:05:24.000600,2023-07-14 11:53:51.000600,4.0002,1.0001
20,M5M6,1.0,,False,,0 days 00:05:33.000800,2023-07-14 11:54:00.000800,1.0001,
21,M5M6,1.9992,1.0,True,0.9992000000000001,0 days 00:06:00.000100,2023-07-14 11:54:27.000100,1.9992,0.9992
22,M5M6,2.0001,1.0,True,1.0001000000000002,0 days 00:06:07.000300,2023-07-14 11:54:34.000300,2.0002,1.0001
23,M5M6,1.0,8.0,True,7.0,0 days 00:06:14.000600,2023-07-14 11:54:41.000600,1.0,8.0001
24,M5M6,,3.0,False,,0 days 00:06:27.000800,2023-07-14 11:54:54.000800,,3.0
25,M5M6,,6.0,False,,0 days 00:06:49,2023-07-14 11:55:16.000000,,6.0
26,M5M6,1.0,9.0001,True,8.0001,0 days 00:07:10.000200,2023-07-14 11:55:37.000200,1.0,9.0001
27,M5M6,6.0001,1.0,True,5.0001,0 days 00:07:24.000400,2023-07-14 11:55:51.000400,6.0001,1.0001
28,M5M6,5.0,1.0,True,4.0,0 days 00:07:35.000700,2023-07-14 11:56:02.000700,5.0001,1.0
29,M5M6,,3.0,False,,0 days 00:07:45.000900,2023-07-14 11:56:12.000900,,3.9991
30,M5M6,7.9992,1.0,True,6.9992,0 days 00:08:07.000100,2023-07-14 11:56:34.000100,7.9993,0.9992
31,M5M6,1.0,3.0001,True,2.0001,0 days 00:08:20.000400,2023-07-14 11:56:47.000400,1.0,3.0001
32,M5M6,1.0,5.0001,True,4.0001,0 days 00:08:28.000600,2023-07-14 11:56:55.000600,1.0001,5.0002
33,M5M6,,1.0,False,,0 days 00:08:38.000800,2023-07-14 11:57:05.000800,,1.0001
34,M5M6,3.001,1.0,True,2.001,0 days 00:09:00,2023-07-14 11:57:27.000000,3.0002,1.001
35,M5M6,1.0,10.0001,True,9.0001,0 days 00:09:08.000300,2023-07-14 11:57:35.000300,1.0001,10.0001
36,M5M6,,11.0001,False,,0 days 00:09:23.000500,2023-07-14 11:57:50.000500,,11.0001
37,M5M6,,4.0,False,,0 days 00:09:44.000700,2023-07-14 11:58:11.000700,,4.0001
38,M5M6,6.0,2.0,True,4.0,0 days 00:10:06,2023-07-14 11:58:33.000000,6.001,2.0
39,M5M6,,1.0,False,,0 days 00:10:17.000200,2023-07-14 11:58:44.000200,,1.0001
40,M5M6,,1.0,False,,0 days 00:10:38.000400,2023-07-14 11:59:05.000400,,1.0001
41,M5M6,,6.0,False,,0 days 00:10:59.000600,2023-07-14 11:59:26.000600,,6.0001
42,M5M6,,5.0,False,,0 days 00:11:20.000800,2023-07-14 11:59:47.000800,,5.9992
43,M5M6,6.0,,False,,0 days 00:11:42.000200,2023-07-14 12:00:09.000200,6.0001,
44,M5M6,3.0,,False,,0 days 00:12:08.000400,2023-07-14 12:00:35.000400,3.0001,
45,M5M6,1.0,1.0,True,0.0,0 days 00:12:34.000700,2023-07-14 12:01:01.000700,1.0,1.0001
46,M5M6,,1.0,False,,0 days 00:12:40.000900,2023-07-14 12:01:07.000900,,1.9991
47,M5M6,1.0,0.9992,True,0.0008000000000000229,0 days 00:13:02.000100,2023-07-14 12:01:29.000100,0.9992,0.9993
48,M5M6,1.0,1.0001,True,9.999999999998899e-05,0 days 00:13:08.000300,2023-07-14 12:01:35.000300,1.0001,1.0002
49,M5M6,1.0,,False,,0 days 00:13:14.000500,2023-07-14 12:01:41.000500,1.0001,
50,M5M6,1.0001,9.0001,True,8.0,0 days 00:13:40.000700,2023-07-14 12:02:07.000700,1.0001,9.0002
51,M5M6,1.0,,False,,0 days 00:13:55,2023-07-14 12:02:22.000000,1.001,
52,M5M6,,5.0,False,,0 days 00:14:21.000200,2023-07-14 12:02:48.000200,,5.0001
53,M5M6,,5.0,False,,0 days 00:14:42.000500,2023-07-14 12:03:09.000500,,5.0
54,M5M6,1.0,1.0,True,0.0,0 days 00:15:03.000700,2023-07-14 12:03:30.000700,1.0,1.0001
55,M5M6,,,False,,0 days 00:15:09.000900,2023-07-14 12:03:36.000900,,
56,M5M6,,10.0,False,,0 days 00:15:41,2023-07-14 12:04:08.000000,,10.001
57,M5M6,1.0,1.0001,True,9.999999999998899e-05,0 days 00:16:02.000200,2023-07-14 12:04:29.000200,1.0001,1.0002
58,M5M6,2.0,1.0,True,1.0,0 days 00:16:08.000500,2023-07-14 12:04:35.000500,2.0001,1.0
59,M5M6,1.0,,False,,0 days 00:16:15.000700,2023-07-14 12:04:42.000700,1.0001,
60,M5M6,,,False,,0 days 00:16:41.000900,2023-07-14 12:05:08.000900,,
