,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,1.000003,False,,0 days 00:00:00.000536,2023-08-16 10:37:29.000536,,0.999964
1,M5M6,,,False,,0 days 00:00:46.000750,2023-08-16 10:38:15.000750,,
2,M5M6,,9.000012,False,,0 days 00:02:02.000948,2023-08-16 10:39:31.000948,,9.999052
3,M5M6,,1.000004,False,,0 days 00:02:49.000120,2023-08-16 10:40:18.000120,,1.00088
4,M5M6,,1.000003,False,,0 days 00:03:35.000280,2023-08-16 10:41:04.000280,,1.00002
5,M5M6,,,False,,0 days 00:04:21.000439,2023-08-16 10:41:50.000439,,
6,M5M6,,1.000002,False,,0 days 00:05:37.000764,2023-08-16 10:43:06.000764,,1.000036
7,M5M6,,3.000006,False,,0 days 00:06:23.000929,2023-08-16 10:43:52.000929,,2.999971
8,M5M6,,1.000003,False,,0 days 00:07:10.000182,2023-08-16 10:44:39.000182,,1.000018
9,M5M6,,,False,,0 days 00:07:56.000452,2023-08-16 10:45:25.000452,,
10,M5M6,,1.000004,False,,0 days 00:09:12.000734,2023-08-16 10:46:41.000734,,0.999966
11,M5M6,,1.000004,False,,0 days 00:09:58.000923,2023-08-16 10:47:27.000923,,0.999977
12,M5M6,1.000003,1.000054,True,5.100000000002325e-05,0 days 00:10:45.000147,2023-08-16 10:48:14.000147,1.000053,1.000053
13,M5M6,1.000004,7.000065,True,6.0000610000000005,0 days 00:11:31.000385,2023-08-16 10:49:00.000385,1.000015,7.000115
14,M5M6,,1.000004,False,,0 days 00:12:17.000740,2023-08-16 10:49:46.000740,,0.99996
15,M5M6,,1.000002,False,,0 days 00:13:03.000913,2023-08-16 10:50:32.000913,,0.999987
16,M5M6,,9.000012,False,,0 days 00:13:50.000114,2023-08-16 10:51:19.000114,,9.000886
17,M5M6,9.000065,3.000005,True,6.0000599999999995,0 days 00:14:36.000346,2023-08-16 10:52:05.000346,9.000054,3.000054
18,M5M6,1.000003,14.000069,True,13.000066,0 days 00:15:22.000548,2023-08-16 10:52:51.000548,1.000052,14.000052
19,M5M6,,7.00001,False,,0 days 00:16:08.000806,2023-08-16 10:53:37.000806,,6.999994
20,M5M6,,,False,,0 days 00:16:55.000138,2023-08-16 10:54:24.000138,,
21,M5M6,,,False,,0 days 00:18:11.000302,2023-08-16 10:55:40.000302,,
