,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,,,False,,0 days 00:00:00.000262,2023-09-01 10:14:28.000262,,
1,M5M6,,,False,,0 days 00:00:46.000189,2023-09-01 10:15:14.000189,,
2,M5M6,,1.000004,False,,0 days 00:01:32.000353,2023-09-01 10:16:00.000353,,1.000047
3,M5M6,,1.000004,False,,0 days 00:02:18.000587,2023-09-01 10:16:46.000587,,1.000013
4,M5M6,,11.000014,False,,0 days 00:03:04.000816,2023-09-01 10:17:32.000816,,10.999984
5,M5M6,,,False,,0 days 00:03:51.000380,2023-09-01 10:18:19.000380,,
6,M5M6,,,False,,0 days 00:04:37.000173,2023-09-01 10:19:05.000173,,
7,M5M6,,,False,,0 days 00:05:23.000337,2023-09-01 10:19:51.000337,,
8,M5M6,,,False,,0 days 00:06:09.000494,2023-09-01 10:20:37.000494,,
9,M5M6,,,False,,0 days 00:06:55.000665,2023-09-01 10:21:23.000665,,
10,M5M6,,1.000003,False,,0 days 00:07:41.000821,2023-09-01 10:22:09.000821,,0.999979
11,M5M6,,,False,,0 days 00:08:28.000493,2023-09-01 10:22:56.000493,,
12,M5M6,1.000003,1.000068,True,6.499999999998174e-05,0 days 00:09:14.000200,2023-09-01 10:23:42.000200,1.0,1.0001
13,M5M6,,,False,,0 days 00:10:00.000475,2023-09-01 10:24:28.000475,,
14,M5M6,,1.000003,False,,0 days 00:10:46.000630,2023-09-01 10:25:14.000630,,0.99997
15,M5M6,,1.000004,False,,0 days 00:11:32.000838,2023-09-01 10:26:00.000838,,1.000062
16,M5M6,,1.000054,False,,0 days 00:12:19.000630,2023-09-01 10:26:47.000630,,1.00037
17,M5M6,2.000005,,False,,0 days 00:13:05.000296,2023-09-01 10:27:33.000296,2.000004,
18,M5M6,,1.000004,False,,0 days 00:13:51.000523,2023-09-01 10:28:19.000523,,0.999977
19,M5M6,,11.000015,False,,0 days 00:14:37.000755,2023-09-01 10:29:05.000755,,11.000045
20,M5M6,,1.000003,False,,0 days 00:15:23.000996,2023-09-01 10:29:51.000996,,1.999004
21,M5M6,,1.000004,False,,0 days 00:16:10.000213,2023-09-01 10:30:38.000213,,0.999987
22,M5M6,,,False,,0 days 00:16:56.000440,2023-09-01 10:31:24.000440,,
23,M5M6,,,False,,0 days 00:17:42.000614,2023-09-01 10:32:10.000614,,
24,M5M6,,,False,,0 days 00:18:28.000755,2023-09-01 10:32:56.000755,,
25,M5M6,,3.000005,False,,0 days 00:19:14.000912,2023-09-01 10:33:42.000912,,2.999988
26,M5M6,,,False,,0 days 00:20:01.000135,2023-09-01 10:34:29.000135,,
