,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,6.0001,2.0,True,4.0001,0 days 00:00:00.000300,2023-07-12 15:12:37.000300,6.0002,2.0001
1,M5M6,28.0,,False,,0 days 00:00:26.000600,2023-07-12 15:13:03.000600,28.0001,
2,M5M6,,9.0,False,,0 days 00:01:37.000800,2023-07-12 15:14:14.000800,,9.0001
3,M5M6,4.0,1.0,True,3.0,0 days 00:02:29.000100,2023-07-12 15:15:06.000100,3.9992,1.0
4,M5M6,,,False,,0 days 00:02:53.000300,2023-07-12 15:15:30.000300,,
5,M5M6,2.0,,False,,0 days 00:04:24.000500,2023-07-12 15:17:01.000500,2.0001,
6,M5M6,6.0,6.0001,True,9.999999999976694e-05,0 days 00:05:35.000800,2023-07-12 15:18:12.000800,6.0001,6.0001
7,M5M6,3.0,,False,,0 days 00:06:02.000100,2023-07-12 15:18:39.000100,3.0,
8,M5M6,2.0001,1.0,True,1.0001000000000002,0 days 00:07:13.000300,2023-07-12 15:19:50.000300,2.0002,1.0001
9,M5M6,,7.0,False,,0 days 00:07:35.000600,2023-07-12 15:20:12.000600,,7.0
10,M5M6,7.0001,1.0,True,6.0001,0 days 00:08:26.000800,2023-07-12 15:21:03.000800,7.0001,1.0001
11,M5M6,10.001,,False,,0 days 00:08:54,2023-07-12 15:21:31.000000,10.001,
12,M5M6,,14.0,False,,0 days 00:10:05.000300,2023-07-12 15:22:42.000300,,14.0001
13,M5M6,1.0,,False,,0 days 00:10:56.000500,2023-07-12 15:23:33.000500,1.0001,
14,M5M6,,,False,,0 days 00:12:07.000800,2023-07-12 15:24:44.000800,,
15,M5M6,12.0,19.001,True,7.001000000000001,0 days 00:13:39,2023-07-12 15:26:16.000000,12.001,19.001
16,M5M6,1.0,7.0001,True,6.0001,0 days 00:14:18.000200,2023-07-12 15:26:55.000200,1.0001,7.0002
17,M5M6,,13.0,False,,0 days 00:14:45.000500,2023-07-12 15:27:22.000500,,13.0001
18,M5M6,4.0001,,False,,0 days 00:15:36.000700,2023-07-12 15:28:13.000700,4.0001,
