,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M5M6,1.000003,,False,,0 days 00:00:00.000490,2023-08-12 14:44:22.000490,1.00001,
1,M5M6,4.000007,5.000064,True,1.000057,0 days 00:00:31.000683,2023-08-12 14:44:53.000683,4.000017,5.000117
2,M5M6,,1.000003,False,,0 days 00:00:46.000903,2023-08-12 14:45:08.000903,,0.999997
3,M5M6,1.000035,9.999365,True,8.999329999999999,0 days 00:01:08.000781,2023-08-12 14:45:30.000781,1.000219,9.999419
4,M5M6,,1.000003,False,,0 days 00:01:28.000308,2023-08-12 14:45:50.000308,,0.999992
5,M5M6,9.000067,1.000004,True,8.000062999999999,0 days 00:01:49.000518,2023-08-12 14:46:11.000518,9.000082,0.999982
6,M5M6,1.000004,3.000061,True,2.000057,0 days 00:02:08.000725,2023-08-12 14:46:30.000725,0.999975,3.000075
7,M5M6,9.999277,1.000004,True,8.999272999999999,0 days 00:02:21.000955,2023-08-12 14:46:43.000955,9.999045,1.999045
8,M5M6,1.000004,1.000058,True,5.3999999999998494e-05,0 days 00:02:41.000191,2023-08-12 14:47:03.000191,1.000009,1.000109
9,M5M6,,1.000004,False,,0 days 00:02:52.000390,2023-08-12 14:47:14.000390,,1.00001
10,M5M6,3.000008,8.000067,True,5.000059,0 days 00:03:13.000589,2023-08-12 14:47:35.000589,3.000011,8.000111
11,M5M6,1.000003,4.000062,True,3.000059,0 days 00:03:31.000814,2023-08-12 14:47:53.000814,0.999986,4.000086
12,M5M6,1.000035,1.999637,True,0.9996020000000001,0 days 00:03:46.000467,2023-08-12 14:48:08.000467,1.000533,2.000533
13,M5M6,,9.000012,False,,0 days 00:03:58.000264,2023-08-12 14:48:20.000264,,9.000036
14,M5M6,10.000014,,False,,0 days 00:04:19.000455,2023-08-12 14:48:41.000455,10.000045,
15,M5M6,9.000013,9.000067,True,5.400000000044258e-05,0 days 00:04:50.000661,2023-08-12 14:49:12.000661,9.000039,9.000039
16,M5M6,1.000003,2.000058,True,1.0000550000000001,0 days 00:05:09.000893,2023-08-12 14:49:31.000893,1.000007,2.999107
17,M5M6,1.000004,1.000059,True,5.500000000013827e-05,0 days 00:05:22.000115,2023-08-12 14:49:44.000115,1.000885,1.000085
18,M5M6,1.000006,1.000063,True,5.699999999997374e-05,0 days 00:05:33.000319,2023-08-12 14:49:55.000319,0.999981,1.000081
19,M5M6,1.000005,4.000066,True,3.0000610000000005,0 days 00:05:44.000524,2023-08-12 14:50:06.000524,0.999976,4.000076
20,M5M6,1.000004,2.00006,True,1.000056,0 days 00:05:58.000751,2023-08-12 14:50:20.000751,1.000049,2.000049
