,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times,mouse_L_reward_time,mouse_R_reward_time
0,M7M8,3.0,7.0001,True,4.0001,0 days 00:00:00.000400,2023-07-13 11:22:12.000400,3.0001,7.0002
1,M7M8,10.0,12.0001,True,2.0000999999999998,0 days 00:00:12.000800,2023-07-13 11:22:24.000800,10.0001,12.0001
2,M7M8,5.0,,False,,0 days 00:00:30,2023-07-13 11:22:42.000000,5.001,
3,M7M8,,,False,,0 days 00:00:56.000200,2023-07-13 11:23:08.000200,,
4,M7M8,2.0001,1.0,True,1.0001000000000002,0 days 00:01:27.000500,2023-07-13 11:23:39.000500,2.0002,1.0001
5,M7M8,1.0,,False,,0 days 00:01:34.000800,2023-07-13 11:23:46.000800,1.0,
6,M7M8,,,False,,0 days 00:02:01,2023-07-13 11:24:13.000000,,
7,M7M8,6.0,,False,,0 days 00:02:32.000100,2023-07-13 11:24:44.000100,5.9992,
8,M7M8,,,False,,0 days 00:02:58.000300,2023-07-13 11:25:10.000300,,
9,M7M8,8.0,1.0,True,7.0,0 days 00:03:29.000500,2023-07-13 11:25:41.000500,8.0001,1.0
10,M7M8,1.0,,False,,0 days 00:03:42.000700,2023-07-13 11:25:54.000700,1.0001,
11,M7M8,6.0,,False,,0 days 00:04:09,2023-07-13 11:26:21.000000,6.001,
12,M7M8,7.0001,1.0,True,6.0001,0 days 00:04:35.000200,2023-07-13 11:26:47.000200,7.0002,1.0001
13,M7M8,7.0,,False,,0 days 00:04:47.000500,2023-07-13 11:26:59.000500,7.0,
14,M7M8,,,False,,0 days 00:05:13.000700,2023-07-13 11:27:25.000700,,
15,M7M8,10.0001,,False,,0 days 00:05:44.000800,2023-07-13 11:27:56.000800,10.0001,
16,M7M8,12.001,1.001,True,11.0,0 days 00:06:11,2023-07-13 11:28:23.000000,12.0002,1.001
17,M7M8,,1.0,False,,0 days 00:06:28.000300,2023-07-13 11:28:40.000300,,1.0001
18,M7M8,,,False,,0 days 00:06:49.000500,2023-07-13 11:29:01.000500,,
19,M7M8,,,False,,0 days 00:07:20.000900,2023-07-13 11:29:32.000900,,
20,M7M8,,,False,,0 days 00:07:52,2023-07-13 11:30:04.000000,,
21,M7M8,,15.0,False,,0 days 00:08:23.000200,2023-07-13 11:30:35.000200,,15.0001
22,M7M8,,10.0,False,,0 days 00:08:44.000400,2023-07-13 11:30:56.000400,,10.0001
23,M7M8,,,False,,0 days 00:09:05.000600,2023-07-13 11:31:17.000600,,
24,M7M8,9.0,8.0,True,1.0,0 days 00:09:36.000800,2023-07-13 11:31:48.000800,9.0001,8.0
25,M7M8,,,False,,0 days 00:09:51,2023-07-13 11:32:03.000000,,
26,M7M8,,,False,,0 days 00:10:22.000100,2023-07-13 11:32:34.000100,,
27,M7M8,11.0,11.0001,True,9.999999999976694e-05,0 days 00:10:53.000300,2023-07-13 11:33:05.000300,11.0001,11.0001
28,M7M8,7.0001,1.0,True,6.0001,0 days 00:11:09.000500,2023-07-13 11:33:21.000500,7.0002,1.0001
29,M7M8,,,False,,0 days 00:11:21.000800,2023-07-13 11:33:33.000800,,
30,M7M8,,3.0,False,,0 days 00:11:53,2023-07-13 11:34:05.000000,,3.0
31,M7M8,,,False,,0 days 00:12:14.000200,2023-07-13 11:34:26.000200,,
32,M7M8,,3.0,False,,0 days 00:12:45.000300,2023-07-13 11:34:57.000300,,3.0001
33,M7M8,,5.0,False,,0 days 00:13:06.000500,2023-07-13 11:35:18.000500,,5.0001
34,M7M8,2.0001,1.0,True,1.0001000000000002,0 days 00:13:27.000700,2023-07-13 11:35:39.000700,2.0001,1.0001
35,M7M8,,,False,,0 days 00:13:34.000900,2023-07-13 11:35:46.000900,,
36,M7M8,4.0,14.9992,True,10.9992,0 days 00:14:06.000100,2023-07-13 11:36:18.000100,3.9992,14.9992
37,M7M8,1.0,2.0001,True,1.0001000000000002,0 days 00:14:26.000300,2023-07-13 11:36:38.000300,1.0001,2.0002
38,M7M8,,1.0,False,,0 days 00:14:33.000600,2023-07-13 11:36:45.000600,,1.0
39,M7M8,,14.0,False,,0 days 00:14:54.000800,2023-07-13 11:37:06.000800,,14.0001
40,M7M8,,1.0,False,,0 days 00:15:16,2023-07-13 11:37:28.000000,,1.0
41,M7M8,,1.0,False,,0 days 00:15:37.000200,2023-07-13 11:37:49.000200,,1.0
42,M7M8,,12.0,False,,0 days 00:15:58.000400,2023-07-13 11:38:10.000400,,12.0
43,M7M8,13.0,,False,,0 days 00:16:19.000600,2023-07-13 11:38:31.000600,13.0,
44,M7M8,2.0,,False,,0 days 00:16:45.000800,2023-07-13 11:38:57.000800,2.0001,
45,M7M8,,,False,,0 days 00:17:12,2023-07-13 11:39:24.000000,,
46,M7M8,,10.0,False,,0 days 00:17:43.000200,2023-07-13 11:39:55.000200,,10.0001
47,M7M8,7.0001,1.0,True,6.0001,0 days 00:18:04.000400,2023-07-13 11:40:16.000400,7.0002,1.0001
48,M7M8,6.0001,1.0,True,5.0001,0 days 00:18:16.000700,2023-07-13 11:40:28.000700,6.0001,1.0001
49,M7M8,1.0,1.9991,True,0.9991000000000001,0 days 00:18:27.000900,2023-07-13 11:40:39.000900,1.9991,2.0001
50,M7M8,4.0,,False,,0 days 00:18:34.000200,2023-07-13 11:40:46.000200,4.0001,
