,names,L,R,successful_trials,time_between_breaks,time_since_start,cue_times
0,M1M2,7.010221000000001,9.046860000000002,True,2.036639000000001,0 days 00:00:00.000336,2023-07-18 15:06:21.000336
1,M1M2,10.047866000000006,6.008913000000007,True,4.038952999999999,0 days 00:00:14.000514,2023-07-18 15:06:35.000514
